,Unnamed: 0,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,pred
566,566,6.37485646958874e+18,1.23766725455204e+18,16.8250370025635,15.607949256897,15.574786186218299,15.5955400466919,15.6610975265503,0.080190524458885,0.062483914196491,0.043226081877947,0.032121613621712,0.02389257773757,18.0520000457764,20.6413650512695,0,-0.000503995164763,1.2269630432129,2.4440507888794,2.4772138595581,2.4564599990845,2.3909025192261,1.2170877456665,1.2502508163452,1.2294969558716,1.1639394760132,0.0331630706787,0.0124092102051,-0.053148269653301,-0.020753860473601,-0.086311340332001,-0.0655574798584,-2.5893650054931,-3.816328048706,-5.0334157943725,-5.0665788650512,-5.0458250045775985,-4.9802675247192,0
567,567,6.37485646958874e+18,1.23766725455204e+18,16.8250370025635,15.607949256897,15.574786186218299,15.5955400466919,15.6610975265503,0.080190524458885,0.062483914196491,0.043226081877947,0.032121613621712,0.02389257773757,18.0520000457764,20.6413650512695,0,-0.000493686122354,1.2269630432129,2.4440507888794,2.4772138595581,2.4564599990845,2.3909025192261,1.2170877456665,1.2502508163452,1.2294969558716,1.1639394760132,0.0331630706787,0.0124092102051,-0.053148269653301,-0.020753860473601,-0.086311340332001,-0.0655574798584,-2.5893650054931,-3.816328048706,-5.0334157943725,-5.0665788650512,-5.0458250045775985,-4.9802675247192,0
569,569,6.37485646958874e+18,1.23766725455204e+18,16.8250370025635,15.607949256897,15.574786186218299,15.5955400466919,15.6610975265503,0.080190524458885,0.062483914196491,0.043226081877947,0.032121613621712,0.02389257773757,18.0520000457764,20.6413650512695,0,-0.000503995164763,1.2269630432129,2.4440507888794,2.4772138595581,2.4564599990845,2.3909025192261,1.2170877456665,1.2502508163452,1.2294969558716,1.1639394760132,0.0331630706787,0.0124092102051,-0.053148269653301,-0.020753860473601,-0.086311340332001,-0.0655574798584,-2.5893650054931,-3.816328048706,-5.0334157943725,-5.0665788650512,-5.0458250045775985,-4.9802675247192,0
570,570,6.37485646958874e+18,1.23766725455204e+18,16.8250370025635,15.607949256897,15.574786186218299,15.5955400466919,15.6610975265503,0.080190524458885,0.062483914196491,0.043226081877947,0.032121613621712,0.02389257773757,18.0520000457764,20.6413650512695,0,-0.000493686122354,1.2269630432129,2.4440507888794,2.4772138595581,2.4564599990845,2.3909025192261,1.2170877456665,1.2502508163452,1.2294969558716,1.1639394760132,0.0331630706787,0.0124092102051,-0.053148269653301,-0.020753860473601,-0.086311340332001,-0.0655574798584,-2.5893650054931,-3.816328048706,-5.0334157943725,-5.0665788650512,-5.0458250045775985,-4.9802675247192,0
575,575,6.37876194562802e+18,1.23766252469676e+18,20.0207138061523,19.5738506317139,19.9464111328125,20.1790523529053,20.1637191772461,0.126763924956322,0.09877359867096,0.06833111494779599,0.050777342170477004,0.037769015878439,20.3298721313477,20.8449554443359,0,-0.000174128246726,0.309158325195398,0.7560214996338,0.3834609985351989,0.150819778442401,0.16615295410159805,0.4468631744384021,0.07430267333980099,-0.158338546752997,-0.1430053710938,-0.372560501098601,-0.6052017211913989,-0.589868545532202,-0.232641220092798,-0.21730804443360105,0.015333175659198,-0.5150833129882001,-0.8242416381835971,-1.271104812622,-0.898544311523398,-0.6659030914306,-0.681236267089798,0
577,577,6.3748564223441e+18,1.2376651269332e+18,19.7652816772461,19.6609992980957,20.007305145263697,20.290073394775398,20.394323348999,0.044486600905657,0.034663658589125,0.023980157449842,0.0178198274225,0.01325467787683,19.514080047607397,19.284959793090803,0,-5.20921603310853e-05,-0.251201629638704,-0.146919250488303,-0.4932250976563,-0.775993347168001,-0.880243301391602,0.104282379150401,-0.242023468017596,-0.524791717529297,-0.6290416717528979,-0.346305847167997,-0.629074096679698,-0.733324050903299,-0.282768249511701,-0.387018203735302,-0.104249954223601,0.229120254516594,0.480321884155298,0.376039505004897,0.7223453521728941,1.0051136016846,1.1093635559082,0
589,589,3.05639837114094e+18,1.23766725562499e+18,22.9558506011963,21.0844573974609,20.7355861663818,20.5719318389893,20.729290008544897,0.07609763741493203,0.059294763952494,0.04101984202861799,0.030482139438391,0.022673111408948995,23.620964050293,23.873826980590806,0,0.000139471463626,0.6651134490967011,2.5365066528321,2.8853778839112003,3.0490322113037003,2.8916740417481,1.8713932037354,2.2202644348145,2.383918762207,2.2265605926514,0.348871231079098,0.512525558471598,0.355167388916001,0.1636543273925,0.006296157836903001,-0.15735816955559698,-0.252862930297802,-0.9179763793945028,-2.7893695831299,-3.138240814209,-3.3018951416015,-3.1445369720459104,1
597,597,6.37876195743918e+18,1.23766252416021e+18,15.849100112915002,15.6340808868408,16.07643699646,16.2990970611572,16.5213775634766,0.099889270961285,0.07783304154872901,0.05384453758597401,0.040012262761593,0.029761772602797,16.0097808837891,16.1246204376221,0,-0.00024806172587,0.16068077087410002,0.375699996948301,-0.066656112670899,-0.2893161773681,-0.5115966796875,0.215019226074201,-0.227336883544998,-0.4499969482422,-0.6722774505616,-0.44235610961919897,-0.665016174316401,-0.8872966766358009,-0.222660064697202,-0.4449405670166021,-0.22228050231940005,-0.114839553832997,-0.275520324707097,-0.490539550781298,-0.048183441162099015,0.174476623535103,0.396757125854503,0
629,629,6.37489166684573e+18,1.23766544151459e+18,20.109094619751,19.6917972564697,19.5918941497803,19.6432991027832,19.5590324401855,0.06072310358285901,0.047315031290054,0.03273231908679,0.024323619902134,0.018092304468155,21.1482009887695,21.820919036865202,0,5.29717726749368e-05,1.0391063690185,1.4564037322998,1.5563068389892,1.5049018859863,1.589168548584,0.4172973632813,0.517200469970703,0.465795516967802,0.550062179565501,0.09990310668940304,0.048498153686502,0.132764816284201,-0.051404953002901,0.032861709594797985,0.084266662597699,-0.672718048095703,-1.7118244171142,-2.1291217803955003,-2.2290248870849,-2.177619934082,-2.2618865966797004,1
634,634,6.37485648569487e+18,1.23766744297072e+18,18.729478836059602,18.7451763153076,19.1447868347168,19.4411468505859,19.767282485961896,0.083865888416767,0.065347731113434,0.045207258313894,0.033593837171793,0.024987643584609,18.280809402465803,17.9439716339111,0,-0.000139657524414,-0.4486694335938,-0.464366912841797,-0.8639774322509979,-1.1603374481201,-1.4864730834960902,-0.015697479247997,-0.415307998657198,-0.7116680145262959,-1.03780364990229,-0.399610519409201,-0.695970535278299,-1.0221061706543,-0.296360015869098,-0.6224956512450961,-0.326135635375998,0.33683776855470193,0.785507202148501,0.801204681396499,1.2008152008057,1.4971752166748,1.8233108520508,0
642,642,6.37872668716774e+18,1.23766791112924e+18,20.3349113464355,20.0971088409424,20.4682922363281,20.7919998168945,21.2267246246338,0.12598046660423298,0.09816312789917,0.06790879368781999,0.050463512539864,0.037535581737757014,20.2298526763916,20.0857887268066,0,-0.000452322739875,-0.105058670043899,0.132743835449201,-0.238439559936499,-0.5621471405028979,-0.996871948242198,0.2378025054931,-0.133380889892599,-0.457088470458999,-0.8918132781982991,-0.3711833953857,-0.6948909759520989,-1.1296157836913998,-0.323707580566399,-0.7584323883056999,-0.4347248077393,0.144063949585,0.24912261962889895,0.011320114135799,0.382503509521499,0.706211090087898,1.1409358978272,0
