,Unnamed: 0,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,pred
18,18,6.37482128092168e+18,1.23766725401176e+18,20.5707836151123,20.1465702056885,20.118688583374,19.8135395050049,19.59494972229,0.095953784883022,0.07476653903722799,0.051723148673773,0.038435842841864,0.028589203953742995,20.144710540771502,21.642065048217802,1,0.592819273471832,-0.426073074340799,-0.001859664916999,0.026021957397504,0.33117103576660195,0.549760818481502,0.4242134094238,0.452095031738303,0.7572441101074009,0.9758338928223008,0.027881622314503,0.333030700683601,0.551620483398501,0.305149078369098,0.523738861083999,0.218589782714901,-1.4973545074463002,-1.0712814331055,-1.4954948425293002,-1.5233764648438,-1.8285255432129,-2.0471153259278,1
20,20,6.37485648354738e+18,1.23766725401569e+18,20.1399879455566,19.4906692504883,18.609287261962894,18.1571407318115,17.979322433471697,0.085167549550533,0.066361978650093,0.045908909291029004,0.034115239977837,0.025375470519066003,21.2530193328857,21.716371536254893,1,0.175286546349525,1.1130313873291,1.7623500823974,2.6437320709228,3.0958786010742,3.273696899414,0.649318695068303,1.5307006835937,1.9828472137451,2.1606655120849,0.881381988525401,1.3335285186768,1.5113468170166,0.452146530151399,0.6299648284912,0.17781829833980106,-0.463352203369198,-1.5763835906983,-2.2257022857666,-3.107084274292,-3.5592308044434,-3.7370491027832,1
21,21,6.37485650072725e+18,1.23766725401674e+18,20.4298267364502,20.0073509216309,19.9395027160645,19.9090423583984,19.6311149597168,0.086018949747086,0.06702538579702401,0.046367850154638,0.03445628285408,0.025629142299295,20.5019836425781,22.0219345092773,1,0.690256476402283,0.072156906127901,0.494632720947202,0.562480926513601,0.592941284179702,0.8708686828613001,0.4224758148193,0.4903240203857,0.5207843780518,0.798711776733398,0.067848205566399,0.0983085632325,0.376235961914098,0.030460357666101005,0.308387756347699,0.277927398681598,-1.5199508666992,-1.5921077728271005,-2.0145835876464,-2.0824317932128,-2.1128921508789,-2.3908195495605,1
22,22,6.37485650072725e+18,1.23766725401674e+18,21.1278438568115,20.4236278533936,20.2459030151367,20.2673301696777,20.0658111572266,0.08549616485834101,0.066618032753468,0.04608604684472098,0.034246869385243,0.025473380461335,20.9211254119873,21.3678226470947,1,0.900834321975708,-0.206718444824197,0.4974975585937,0.6752223968505999,0.6537952423096021,0.8553142547607,0.7042160034178979,0.881940841674798,0.8605136871338,1.0620326995849,0.17772483825690005,0.15629768371590194,0.35781669616699896,-0.021427154540998,0.180091857910099,0.201519012451097,-0.446697235107401,-0.239978790283203,-0.9441947937011008,-1.121919631958,-1.100492477417,-1.3020114898681,1
24,24,2.48528564339501e+18,1.23766725453205e+18,22.2342414855957,21.561544418335,21.41188621521,21.4673633575439,20.741008758544897,0.115669995546341,0.090129278600216,0.062351014465094,0.046333488076925014,0.034463603049517,22.6975269317627,23.4236145019531,1,0.8050163984298709,0.463285446166999,1.1359825134277,1.2856407165527,1.2301635742188,1.9565181732178,0.6726970672607,0.8223552703857,0.7668781280518,1.4932327270508,0.149658203125,0.094181060791101,0.820535659790103,-0.055477142333899,0.670877456665103,0.7263545989990021,-0.7260875701904009,-1.1893730163574,-1.8620700836181,-2.0117282867431,-1.9562511444092,-2.6826057434082,1
25,25,6.37841011264455e+18,1.23766725454129e+18,20.7803707122803,20.2048950195313,19.967962265014602,19.8306102752686,19.6503067016602,0.144902989268303,0.112907432019711,0.07810883969068501,0.05804323777556401,0.043173503130674,21.1450042724609,21.4792804718018,1,0.768956065177917,0.3646335601806,0.9401092529295992,1.1770420074463002,1.3143939971923002,1.4946975708007,0.575475692748999,0.8124084472656959,0.949760437011697,1.1300640106201,0.236932754516697,0.374284744262699,0.5545883178711011,0.137351989746001,0.317655563354403,0.180303573608402,-0.334276199340902,-0.6989097595215021,-1.2743854522705,-1.5113182067872,-1.6486701965331998,-1.8289737701416,1
26,26,6.38787465504935e+18,1.23766725454378e+18,20.132032394409197,20.150463104248,20.3319873809814,20.502620697021502,20.9663619995117,0.109446071088314,0.085279636085033,0.05899605900049201,0.043840393424034,0.032609198242426,20.6993560791016,21.573881149292003,1,5.859938621521,0.5673236846924039,0.548892974853601,0.3673686981202021,0.196735382080099,-0.267005920410099,-0.018430709838803,-0.199954986572202,-0.37058830261230497,-0.8343296051025041,-0.181524276733398,-0.35215759277350106,-0.8158988952636999,-0.17063331604010298,-0.634374618530302,-0.463741302490199,-0.8745250701904009,-1.44184875488281,-1.4234180450440002,-1.2418937683106002,-1.0712604522705,-0.607519149780302,1
27,27,6.38787467115548e+18,1.2376672545447e+18,20.445707321167,20.1568374633789,19.944503784179695,19.666439056396502,19.732875823974602,0.075714275240898,0.058996047824620985,0.040813192725182,0.030328577384353,0.022558888420463,20.451858520507802,21.2410259246826,1,0.5986626744270319,0.006151199340803,0.29502105712890303,0.507354736328104,0.7854194641113001,0.7189826965332,0.2888698577881,0.501203536987301,0.779268264770497,0.712831497192397,0.212333679199201,0.490398406982397,0.42396163940429693,0.278064727783196,0.211627960205096,-0.06643676757809999,-0.789167404174798,-0.7953186035156,-1.0841884613036998,-1.2965221405029,-1.5745868682861,-1.508150100708,1
28,28,6.37482124226698e+18,1.23766725454581e+18,21.0454730987549,20.6812152862549,20.4826488494873,20.624599456787106,20.6860046386719,0.091436631977558,0.071246810257435,0.049288209527731,0.036626424640417,0.02724332921207,21.1503524780273,21.5505886077881,1,0.95657479763031,0.104879379272401,0.4691371917724,0.66770362854,0.525753021240199,0.464347839355401,0.3642578125,0.562824249267599,0.420873641967798,0.35946846008300104,0.198566436767599,0.056615829467798,-0.004789352416999001,-0.141950607299801,-0.20335578918459896,-0.061405181884798,-0.40023612976079903,-0.5051155090332,-0.8693733215332,-1.0679397583008,-0.925989151000998,-0.8645839691162,1
29,29,6.37482124763569e+18,1.23766725454666e+18,20.5582237243652,20.489595413208,20.2470722198486,20.2073154449463,20.141780853271502,0.07878594100475299,0.06138947233557701,0.042468953877688,0.031558983027935,0.023474086076021,21.182916641235398,21.7904262542725,1,1.259437084198,0.624692916870199,0.6933212280273969,0.935844421386797,0.975601196289098,1.0411357879639,0.068628311157198,0.311151504516598,0.35090827941889896,0.41644287109369693,0.2425231933594,0.282279968261701,0.347814559936499,0.039756774902301,0.105291366577099,0.065534591674798,-0.607509613037102,-1.2322025299073,-1.3008308410645,-1.5433540344238998,-1.5831108093262,-1.648645401001,1
30,30,6.37482127340549e+18,1.23766725454823e+18,20.2323532104492,19.8739700317383,19.8901977539063,19.716617584228498,19.4622650146484,0.098454035818577,0.07671471685171101,0.05307088419795,0.039437353610992,0.029334146529436,20.109085083007802,21.0382614135742,1,0.65632301568985,-0.123268127441399,0.23511505126950305,0.218887329101502,0.392467498779304,0.646820068359403,0.35838317871090203,0.342155456542901,0.515735626220703,0.770088195800803,-0.016227722168001002,0.157352447509801,0.411705017089901,0.173580169677802,0.42793273925790093,0.254352569580099,-0.9291763305663991,-0.805908203125,-1.1642913818359,-1.1480636596679,-1.3216438293457,-1.5759963989258,1
31,31,6.37482127340549e+18,1.2376672545483e+18,20.3897705078125,19.976634979248,19.9390983581543,19.8421249389648,19.7791538238525,0.100078582763672,0.077980555593967,0.05394658818841,0.040088094770908,0.029818179085851,20.4825839996338,21.5370445251465,1,0.6863358020782471,0.0928134918213,0.505949020385799,0.543485641479499,0.640459060668999,0.7034301757813001,0.4131355285644989,0.4506721496582,0.547645568847699,0.61061668396,0.0375366210937,0.1345100402832,0.19748115539550096,0.096973419189499,0.15994453430179995,0.062971115112301,-1.0544605255127,-1.147274017334,-1.5604095458985,-1.5979461669922,-1.6949195861817,-1.7578907012940002,1
32,32,6.37482127340549e+18,1.23766725454837e+18,19.794115066528303,19.3049583435059,19.1390342712402,18.6708812713623,18.5214214324951,0.10235421359539,0.079753704369068,0.055173244327307,0.040999636054039,0.030496194958687,20.778923034668,21.4525680541992,1,0.5963221192359921,0.984807968139698,1.4739646911621,1.6398887634278,2.1080417633057,2.2575016021729,0.489156723022404,0.6550807952881039,1.123233795166,1.2726936340332,0.1659240722657,0.6340770721435971,0.7835369110107991,0.4681529998778979,0.617612838745099,0.149459838867202,-0.6736450195311999,-1.6584529876709,-2.1476097106933,-2.313533782959,-2.7816867828369,-2.9311466217041,1
33,33,3.0558706055596e+18,1.23766725507934e+18,21.7073669433594,21.2422275543213,20.9321269989014,20.6671047210693,20.2759647369385,0.12600065767764998,0.098178863525391,0.067919686436653,0.050471603870391984,0.037541601806879,23.3655300140381,23.317270278930696,1,1.41706264019012,1.6581630706786998,2.1233024597168,2.4334030151367,2.6984252929688,3.0895652770996,0.4651393890380999,0.7752399444580009,1.0402622222901,1.4314022064209,0.310100555419901,0.575122833251999,0.966262817382798,0.26502227783209903,0.656162261962898,0.39113998413079903,0.048259735107404,-1.6099033355713002,-2.0750427246094,-2.3851432800293,-2.6501655578614,-3.0413055419921897,1
34,34,6.38787464753316e+18,1.23766725508045e+18,20.9046020507813,20.2021503448486,19.6964111328125,19.496696472168,19.4110946655273,0.102835059165955,0.080128386616707,0.055432446300983,0.041192248463631,0.030639464035630008,21.666950225830107,21.826736450195302,1,1.08347988128662,0.7623481750488029,1.4647998809815002,1.9705390930176,2.1702537536621,2.2558555603028,0.702451705932699,1.2081909179688,1.4079055786133,1.4935073852540002,0.505739212036101,0.7054538726806,0.7910556793213,0.199714660644499,0.285316467285199,0.0856018066407,-0.159786224365199,-0.922134399414002,-1.6245861053467,-2.1303253173828,-2.3300399780273,-2.415641784668,1
35,35,6.38787466256555e+18,1.23766725508117e+18,19.938341140747106,19.9165573120117,19.530387878418,19.5704441070557,19.6551780700684,0.076155073940754,0.059339519590139014,0.041050806641579,0.030505148693919,0.02269022539258,20.6171016693115,21.606746673584,1,1.32965433597565,0.6787605285643961,0.700544357299798,1.0867137908935,1.0466575622558,0.9619235992431,0.021783828735401,0.4079532623291021,0.367897033691403,0.283163070678704,0.3861694335937,0.34611320495600106,0.26137924194330303,-0.040056228637699,-0.124790191650398,-0.084733963012699,-0.9896450042725,-1.6684055328369,-1.6901893615723005,-2.076358795166,-2.0363025665283,-1.9515686035156,1
36,36,6.38787466256555e+18,1.23766725508117e+18,19.938341140747106,19.9165573120117,19.530387878418,19.5704441070557,19.6551780700684,0.076155073940754,0.059339519590139014,0.041050806641579,0.030505148693919,0.02269022539258,20.6171016693115,21.606746673584,1,1.32909965515137,0.6787605285643961,0.700544357299798,1.0867137908935,1.0466575622558,0.9619235992431,0.021783828735401,0.4079532623291021,0.367897033691403,0.283163070678704,0.3861694335937,0.34611320495600106,0.26137924194330303,-0.040056228637699,-0.124790191650398,-0.084733963012699,-0.9896450042725,-1.6684055328369,-1.6901893615723005,-2.076358795166,-2.0363025665283,-1.9515686035156,1
38,38,6.38787462927955e+18,1.23766728781306e+18,19.9601097106934,19.805002212524396,19.4964847564697,19.445135116577106,19.3912944793701,0.113247908651829,0.088242001831532,0.061045408248900986,0.045363280922175,0.033741947263479,20.6057090759277,21.5400905609131,1,1.1573660373687702,0.6455993652343001,0.800706863403302,1.109224319458,1.1605739593506,1.2144145965576,0.155107498169002,0.463624954223697,0.514974594116296,0.5688152313232989,0.30851745605469505,0.359867095947294,0.41370773315429693,0.0513496398926,0.105190277099602,0.053840637207003,-0.9343814849854007,-1.5799808502197,-1.7350883483887,-2.0436058044434,-2.094955444336,-2.148796081543,1
39,39,6.38787462927955e+18,1.23766728834993e+18,22.046165466308604,21.5725154876709,21.4677639007568,21.3088111877441,21.1442890167236,0.086134605109692,0.06711550056934401,0.046430192887783,0.034502610564232004,0.0256636030972,21.5970611572266,22.198553085327106,1,0.8549891710281371,-0.449104309082003,0.024545669555703,0.129297256469801,0.2882499694825,0.4527721405030011,0.473649978637706,0.5784015655518039,0.7373542785645029,0.901876449585004,0.104751586914098,0.263704299926797,0.428226470947298,0.158952713012699,0.3234748840332,0.164522171020501,-0.601491928100501,-0.152387619018498,-0.6260375976562039,-0.7307891845703021,-0.8897418975830009,-1.0542640686035,1
40,40,6.37841013089816e+18,1.23766728888589e+18,21.8512859344482,21.3119850158691,21.193523406982397,21.0306243896484,21.4056453704834,0.110842451453209,0.086367689073086,0.05974876880645801,0.044399738311768,0.033025246113539,21.2306594848633,21.740301132202106,1,0.7461391091346741,-0.620626449584901,-0.08132553100580299,0.037136077880902,0.200035095214901,-0.174985885620099,0.539300918579098,0.657762527465802,0.8206615447998009,0.44564056396480106,0.118461608886705,0.281360626220703,-0.093660354614297,0.162899017333999,-0.212121963501001,-0.375020980835,-0.509641647338803,0.110984802246097,-0.42831611633300093,-0.546777725219705,-0.709676742553704,-0.334655761718704,1
41,41,6.3784101319719e+18,1.23766728888628e+18,20.249132156372106,19.6565322875977,19.087224960327106,18.8546314239502,18.405403137207,0.096700921654701,0.07534870505333,0.052125886082649,0.038735117763281,0.028811812400818,21.3608131408691,22.145950317382802,1,0.2863503396511081,1.111680984497,1.7042808532714,2.273588180542,2.5061817169189,2.9554100036621,0.592599868774403,1.161907196045,1.3945007324219,1.8437290191651,0.5693073272705971,0.8019008636475,1.2511291503907,0.23259353637690305,0.681821823120103,0.4492282867432,-0.7851371765136999,-1.8968181610107,-2.4894180297851003,-3.0587253570557005,-3.2913188934326,-3.7405471801758,1
42,42,6.3784101319719e+18,1.23766728942302e+18,20.2342433929443,20.0507774353027,19.461238861084002,19.035503387451197,18.898508071899396,0.100481234490871,0.078294299542904,0.054163634777069,0.040249384939670986,0.029938146471977,20.9602031707764,20.7651901245117,1,0.239578142762184,0.7259597778320991,0.9094257354737,1.4989643096924,1.9246997833252,2.061695098877,0.183465957641602,0.7730045318602979,1.1987400054931,1.3357353210449,0.589538574218697,1.0152740478515,1.1522693634033,0.42573547363280495,0.562730789184606,0.1369953155518,0.195013046264698,-0.530946731567401,-0.7144126892090021,-1.3039512634277,-1.7296867370605,-1.8666820526123,1
43,43,6.3784101319719e+18,1.23766728942309e+18,18.411357879638697,17.7917785644531,17.815149307251,17.769952774047898,17.4394626617432,0.10371083766222,0.080810777842999,0.055904522538185,0.041543051600456,0.030900398269296,19.437307357788104,20.2290325164795,1,2.33578395843506,1.02594947814941,1.645528793335,1.6221580505371,1.66735458374021,1.9978446960449,0.6195793151855971,0.596208572387695,0.6414051055907989,0.971895217895497,-0.023370742797901,0.021825790405202,0.35231590270990104,0.04519653320310401,0.375686645507802,0.330490112304698,-0.7917251586913959,-1.8176746368408,-2.4372539520264,-2.4138832092285,-2.4590797424316,-2.7895698547363,1
44,44,6.3784101319719e+18,1.23766728942309e+18,18.411357879638697,17.7917785644531,17.815149307251,17.769952774047898,17.4394626617432,0.10371083766222,0.080810777842999,0.055904522538185,0.041543051600456,0.030900398269296,19.437307357788104,20.2290325164795,1,2.33430051803589,1.02594947814941,1.645528793335,1.6221580505371,1.66735458374021,1.9978446960449,0.6195793151855971,0.596208572387695,0.6414051055907989,0.971895217895497,-0.023370742797901,0.021825790405202,0.35231590270990104,0.04519653320310401,0.375686645507802,0.330490112304698,-0.7917251586913959,-1.8176746368408,-2.4372539520264,-2.4138832092285,-2.4590797424316,-2.7895698547363,1
46,46,6.37781193000066e+18,1.23766729318669e+18,20.8133716583252,20.4031162261963,20.371807098388697,20.186946868896502,19.7428607940674,0.095387056469917,0.074324943125248,0.051417652517557,0.038208827376366,0.028420347720385,20.9299755096436,20.582937240600604,1,0.408434242010117,0.116603851318402,0.526859283447301,0.5581684112549039,0.7430286407470991,1.1871147155762,0.41025543212889903,0.441564559936502,0.6264247894286971,1.0705108642578,0.031309127807603,0.21616935729979805,0.6602554321288989,0.18486022949219505,0.628946304321296,0.4440860748291021,0.347038269042997,0.230434417724595,-0.17982101440430398,-0.21113014221190696,-0.3959903717041021,-0.840076446533203,1
47,47,3.72131263487568e+18,1.23766729318787e+18,21.712011337280305,21.298782348632802,20.265983581543,19.5110702514648,19.2393398284912,0.12656199932098405,0.098616249859333,0.06822226196527499,0.050696454942226,0.037708848714829005,22.0549125671387,22.8044281005859,1,0.459452301263809,0.342901229858398,0.756130218505898,1.7889289855956998,2.5438423156739,2.8155727386475005,0.4132289886475,1.4460277557373,2.2009410858155,2.4726715087891,1.0327987670898,1.787712097168,2.0594425201416,0.7549133300781999,1.0266437530518,0.271730422973601,-0.749515533447198,-1.0924167633056,-1.5056457519531,-2.5384445190429,-3.2933578491211004,-3.5650882720947004,1
48,48,6.3748213120602e+18,1.23766732164294e+18,19.9684276580811,19.6026439666748,19.364704132080103,19.0811138153076,18.965053558349602,0.11823568493127802,0.092128448188305,0.063734032213688,0.047361217439175006,0.035228043794632014,20.341379165649396,21.661190032959,1,0.4842600524425511,0.372951507568295,0.7387351989745949,0.976675033569293,1.2602653503418,1.37632560729979,0.3657836914063,0.603723526000998,0.887313842773501,1.0033740997315,0.237939834594698,0.521530151367202,0.637590408325199,0.283590316772504,0.399650573730501,0.116060256957997,-1.3198108673096,-1.6927623748779,-2.0585460662842,-2.2964859008789,-2.5800762176514,-2.6961364746094,1
49,49,6.3748213120602e+18,1.23766732164294e+18,19.7728328704834,19.250295639038104,18.4534740447998,18.077556610107397,17.6135864257813,0.114476881921291,0.089199610054493,0.061707880347967,0.045855566859245,0.034108117222786,21.2164134979248,21.745023727417003,1,0.29955384135246305,1.4435806274414,1.9661178588867,2.762939453125,3.1388568878174,3.6028270721435,0.522537231445295,1.3193588256836002,1.695276260376,2.1592464447021,0.796821594238303,1.17273902893071,1.6367092132568002,0.375917434692404,0.8398876190185011,0.463970184326097,-0.528610229492202,-1.9721908569336,-2.4947280883789,-3.2915496826172,-3.66746711730961,-4.1314373016357,1
