	class	knn_pred	spectro_pred
3216	1	1	1
3217	1	0	1
3218	1	1	1
3219	1	1	1
3220	1	1	1
3221	1	1	1
3222	1	1	1
3223	1	1	1
3224	1	1	1
3225	1	1	1
3226	1	0	1
3227	0	1	0
3228	1	1	1
3229	1	1	1
3230	1	1	1
3231	1	1	1
3232	1	1	1
3233	1	1	1
3234	1	0	1
3235	0	0	0
3236	0	1	0
3237	1	0	1
3238	1	1	1
3239	1	1	1
3240	0	0	0
3241	1	0	1
3242	1	1	1
3243	1	1	1
3244	1	1	1
3245	1	1	1
3246	1	1	1
3247	1	1	1
3248	0	0	0
3249	1	1	1
3250	0	1	0
3251	1	1	1
3252	1	1	1
3253	1	0	1
3254	1	1	1
3255	1	1	1
3256	1	1	1
3257	0	0	0
3258	1	1	1
3259	1	1	1
3260	0	0	0
3261	1	1	1
3262	1	1	1
3263	0	0	0
3264	0	1	0
3265	1	1	1
3266	1	1	1
3267	1	1	1
3268	1	1	1
3269	1	1	1
3270	0	0	0
3271	1	1	1
3272	1	1	1
3273	1	1	1
3274	0	0	0
3275	0	0	0
3276	0	1	0
3277	1	1	1
3278	0	0	1
3279	0	0	0
3280	1	0	1
3281	1	1	1
3282	0	0	0
3283	1	1	1
3284	1	1	1
3285	1	1	1
3286	1	1	1
3287	1	1	1
3288	0	1	0
3289	1	1	1
3290	1	1	1
3291	0	0	0
3292	1	1	1
3293	0	0	0
3294	1	1	1
3295	1	1	1
3296	0	0	0
3297	1	1	1
3298	1	1	1
3299	0	0	0
3300	1	1	1
3301	1	1	1
3302	1	1	1
3303	1	1	1
3304	1	1	1
3305	0	0	0
3306	1	1	1
3307	1	1	1
3308	1	1	1
3309	1	1	1
3310	1	1	1
3311	1	1	1
3312	0	0	0
3313	1	1	1
3314	0	0	0
3315	0	0	0
3316	0	1	0
3317	1	1	1
3318	1	1	1
3319	1	1	1
3320	1	1	1
3321	1	1	1
3322	1	0	1
3323	1	1	1
3324	1	1	1
3325	1	1	1
3326	0	1	0
3327	0	0	0
3328	1	1	1
3329	0	0	0
3330	1	1	1
3331	0	0	0
3332	1	1	1
3333	0	0	0
3334	0	0	0
3335	0	0	0
3336	1	1	1
3337	1	1	1
3338	0	0	0
3339	1	1	1
3340	0	1	0
3341	0	0	0
3342	1	1	1
3343	1	1	1
3344	1	1	1
3345	0	0	0
3346	0	0	0
3347	1	0	1
3348	1	1	1
3349	1	1	1
3350	1	1	1
3351	1	1	1
3352	0	0	0
3353	0	0	0
3354	0	0	0
3355	0	0	0
3356	1	1	1
3357	1	1	1
3358	1	1	1
3359	1	1	1
3360	1	1	1
3361	1	1	1
3362	0	0	0
3363	1	1	1
3364	0	1	0
3365	1	0	1
3366	1	1	1
3367	1	1	1
3368	1	1	1
3369	1	1	1
3370	1	1	1
3371	0	0	0
3372	1	1	1
3373	1	1	1
3374	1	1	1
3375	1	1	1
3376	1	0	1
3377	1	1	1
3378	1	1	1
3379	1	1	1
3380	0	0	0
3381	1	1	1
3382	1	1	1
3383	1	1	1
3384	1	1	1
3385	1	1	1
3386	1	0	1
3387	1	1	1
3388	1	1	1
3389	1	1	1
3390	1	1	1
3391	1	1	1
3392	1	1	1
3393	1	1	1
3394	0	0	2
3395	1	1	1
3396	1	1	1
3397	0	0	0
3398	0	0	0
3399	1	1	1
3400	1	1	1
3401	0	1	0
3402	1	1	1
3403	1	1	1
3404	1	0	1
3405	1	1	1
3406	0	1	0
3407	1	1	1
3408	1	1	1
3409	1	1	1
3410	0	0	0
3411	0	0	0
3412	1	1	1
3413	1	1	1
3414	1	1	1
3415	1	1	1
3416	1	1	1
3417	1	1	1
3418	0	1	0
3419	1	1	1
3420	1	1	1
3421	1	1	1
3422	1	1	1
3423	1	1	1
3424	1	1	1
3425	0	0	0
3426	0	0	0
3427	1	1	1
3428	1	1	1
3429	1	1	1
3430	0	0	0
3431	1	1	1
3432	1	1	1
3433	0	0	0
3434	0	0	0
3435	0	0	0
3436	1	1	1
3437	1	0	1
3438	0	0	0
3439	1	1	1
3440	0	1	0
3441	0	0	0
3442	1	1	1
3443	0	0	0
3444	1	1	1
3445	0	0	0
3446	1	1	1
3447	0	0	0
3448	1	1	1
3449	1	1	1
3450	1	0	1
3451	1	1	1
3452	1	1	1
3453	0	0	0
3454	0	0	0
3455	0	0	0
3456	0	0	0
3457	1	1	1
3458	1	1	1
3459	0	1	0
3460	1	1	1
3461	1	1	1
3462	1	0	1
3463	1	1	1
3464	1	0	1
3465	1	1	1
3466	1	0	1
3467	1	1	1
3468	0	0	0
3469	1	1	1
3470	1	1	1
3471	0	0	0
3472	0	0	0
3473	1	0	1
3474	1	1	1
3475	1	1	1
3476	0	1	0
3477	0	0	0
3478	1	1	1
3479	1	1	1
3480	1	1	1
3481	1	0	1
3482	0	0	0
3483	1	1	1
3484	1	1	1
3485	1	1	1
3486	0	1	0
3487	1	1	1
3488	0	0	0
3489	1	1	1
3490	0	1	0
3491	1	1	1
3492	1	1	1
3493	1	1	1
3494	0	0	0
3495	1	1	1
3496	0	0	0
3497	1	1	1
3498	1	1	1
3499	1	0	1
3500	1	1	1
3501	1	1	1
3502	0	1	0
3503	0	0	0
3504	0	1	0
3505	1	1	1
3506	1	1	1
3507	0	0	0
3508	1	1	1
3509	1	1	1
3510	1	1	1
3511	1	0	1
3512	0	0	0
3513	1	1	1
3514	1	1	1
3515	1	0	0
3516	1	1	1
3517	1	1	1
3518	1	1	1
3519	1	1	1
3520	1	1	1
3521	0	0	0
3522	0	0	0
3523	1	1	1
3524	1	1	1
3525	1	1	1
3526	1	1	1
3527	0	1	0
3528	0	0	0
3529	1	1	1
3530	0	0	0
3531	1	0	1
3532	1	1	1
3533	1	1	1
3534	0	0	0
3535	1	0	1
3536	1	1	1
3537	1	1	1
3538	0	0	0
3539	1	1	1
3540	1	1	1
3541	0	0	0
3542	1	0	1
3543	0	1	0
3544	1	0	1
3545	0	0	0
3546	1	1	1
3547	1	1	1
3548	1	1	1
3549	1	1	1
3550	1	1	1
3551	1	1	1
3552	1	1	1
3553	1	1	1
3554	0	0	0
3555	1	1	1
3556	1	1	1
3557	1	1	1
3558	1	1	1
3559	1	1	1
3560	1	1	1
3561	0	0	0
3562	1	1	1
3563	1	1	1
3564	1	1	1
3565	0	0	0
3566	1	1	1
3567	0	1	0
3568	0	1	0
3569	1	1	1
3570	0	0	0
3571	0	1	0
3572	1	1	1
3573	1	0	1
3574	1	1	1
3575	1	1	1
3576	1	1	1
3577	1	1	1
3578	1	1	1
3579	1	0	0
3580	0	0	0
3581	1	1	1
3582	0	0	0
3583	0	0	0
3584	0	0	0
3585	0	0	0
3586	1	1	1
3587	1	1	1
3588	1	1	1
3589	1	1	1
3590	1	1	1
3591	0	0	0
3592	0	0	0
3593	0	0	0
3594	1	1	1
3595	0	0	0
3596	1	0	1
3597	0	0	0
3598	1	1	1
3599	0	0	0
3600	0	0	0
3601	1	1	1
3602	1	1	1
3603	0	0	0
3604	1	1	1
3605	0	1	0
3606	0	0	0
3607	0	0	0
3608	0	0	0
3609	1	1	1
3610	0	0	0
3611	1	1	1
3612	0	0	0
3613	0	0	0
3614	1	1	1
3615	1	1	1
3616	1	0	1
3617	1	1	1
3618	0	0	0
3619	1	1	1
3620	1	1	1
3621	0	0	0
3622	1	1	1
3623	0	0	0
3624	1	1	1
3625	1	0	1
3626	1	1	1
3627	1	1	1
3628	0	0	0
3629	0	0	0
3630	0	0	0
3631	0	1	0
3632	1	1	1
3633	1	1	1
3634	1	1	1
3635	1	1	1
3636	1	1	1
3637	1	0	1
3638	1	1	1
3639	1	1	1
3640	0	0	0
3641	1	1	1
3642	0	0	0
3643	0	0	0
3644	0	0	0
3645	0	0	0
3646	1	1	1
3647	0	1	0
3648	0	1	0
3649	0	0	0
3650	1	1	1
3651	1	1	1
3652	1	1	1
3653	1	0	1
3654	1	1	1
3655	1	1	1
3656	0	1	0
3657	0	0	0
3658	1	1	1
3659	1	1	1
3660	1	1	1
3661	0	0	0
3662	1	1	1
3663	1	0	1
3664	1	1	1
3665	0	0	0
3666	1	1	1
3667	0	0	0
3668	1	1	1
3669	0	1	0
3670	0	0	0
3671	1	1	1
3672	1	0	1
3673	1	1	1
3674	1	1	1
3675	0	0	0
3676	0	0	0
3677	0	0	0
3678	1	0	1
3679	1	1	1
3680	1	1	1
3681	1	1	1
3682	0	1	0
3683	1	1	1
3684	0	0	0
3685	1	1	1
3686	1	1	1
3687	0	1	0
3688	1	0	1
3689	1	1	1
3690	0	0	0
3691	1	1	1
3692	0	0	0
3693	1	1	1
3694	1	1	1
3695	1	1	1
3696	0	0	0
3697	0	0	0
3698	1	1	1
3699	1	1	1
3700	1	1	1
3701	1	1	1
3702	1	1	1
3703	1	1	1
3704	1	1	1
3705	1	1	1
3706	1	1	1
3707	1	1	1
3708	1	1	1
3709	1	1	1
3710	1	1	1
3711	1	1	1
3712	1	1	1
3713	1	1	1
3714	1	1	1
3715	1	1	1
3716	1	0	1
3717	1	1	1
3718	1	1	1
3719	1	1	1
3720	1	1	1
3721	1	1	1
3722	1	1	1
3723	1	1	1
3724	1	1	1
3725	1	1	1
3726	0	0	0
3727	1	1	1
3728	1	1	1
3729	1	1	1
3730	0	0	0
3731	1	0	1
3732	1	1	1
3733	0	0	0
3734	1	1	1
3735	1	1	1
3736	0	0	0
3737	0	0	0
3738	1	1	1
3739	0	1	0
3740	1	1	1
3741	0	0	0
3742	1	0	1
3743	1	1	1
3744	1	1	1
3745	0	0	0
3746	1	1	1
3747	1	1	1
3748	1	1	1
3749	0	0	0
3750	1	0	1
3751	1	1	1
3752	1	1	1
3753	1	1	1
3754	0	1	0
3755	1	1	1
3756	0	0	0
3757	1	1	1
3758	0	0	0
3759	0	1	0
3760	1	1	1
3761	1	1	1
3762	0	1	0
3763	0	0	0
3764	0	0	0
3765	0	0	0
3766	1	1	1
3767	0	1	0
3768	1	1	1
3769	0	1	0
3770	0	0	0
3771	1	1	1
3772	1	1	1
3773	1	1	1
3774	0	0	0
3775	1	1	1
3776	1	0	1
3777	1	1	1
3778	1	1	1
3779	1	1	1
3780	1	1	1
3781	1	1	1
3782	1	1	1
3783	1	1	1
3784	1	1	1
3785	0	0	0
3786	1	1	1
3787	1	1	1
3788	0	1	0
3789	1	1	1
3790	1	1	1
3791	1	1	1
3792	1	1	1
3793	1	1	1
3794	1	1	1
3795	0	0	0
3796	1	1	1
3797	1	1	1
3798	1	1	1
3799	1	1	1
3800	1	1	1
3801	1	0	1
3802	0	0	0
3803	1	1	1
3804	1	0	1
3805	1	0	1
3806	1	1	1
3807	1	1	1
3808	1	1	1
3809	1	1	1
3810	1	1	1
3811	1	1	1
3812	0	0	0
3813	0	1	0
3814	0	0	0
3815	0	1	0
3816	1	1	1
3817	1	1	1
3818	1	1	1
3819	1	1	1
3820	1	1	1
3821	1	1	1
3822	1	1	1
3823	0	0	0
3824	1	1	1
3825	1	1	1
3826	1	1	1
3827	1	1	1
3828	0	1	0
3829	1	1	1
3830	1	1	1
3831	0	0	0
3832	1	1	1
3833	1	1	1
3834	1	1	1
3835	1	1	1
3836	0	0	0
3837	0	0	0
3838	1	1	1
3839	0	1	0
3840	0	0	0
3841	1	1	1
3842	1	1	1
3843	1	1	1
3844	0	0	0
3845	1	1	1
3846	1	1	1
3847	1	1	1
3848	0	0	0
3849	1	1	1
3850	0	0	0
3851	1	1	1
3852	0	0	0
3853	1	1	1
3854	1	1	1
3855	0	0	0
3856	0	1	0
3857	1	1	1
3858	1	1	1
3859	1	1	1
3860	1	1	1
3861	1	1	1
3862	0	1	0
3863	1	1	1
3864	1	0	1
3865	1	1	1
3866	1	1	1
3867	1	1	1
3868	1	1	1
3869	1	1	1
3870	1	1	1
3871	0	0	0
3872	1	1	1
3873	1	1	1
3874	1	1	1
3875	1	1	1
3876	1	1	1
3877	1	1	1
3878	0	0	0
3879	1	1	1
3880	1	1	1
3881	1	0	1
3882	1	1	1
3883	1	1	1
3884	0	1	0
3885	1	1	1
3886	1	1	1
3887	1	1	1
3888	1	0	1
3889	1	0	1
3890	0	0	0
3891	0	0	0
3892	1	1	1
3893	1	1	1
3894	1	1	1
3895	1	1	1
3896	1	1	1
3897	0	0	0
3898	1	0	1
3899	1	1	1
3900	0	0	0
3901	1	1	1
3902	1	1	1
3903	1	1	1
3904	1	1	1
3905	1	1	1
3906	1	1	1
3907	1	1	1
3908	1	1	1
3909	1	1	1
3910	1	1	1
3911	0	0	0
3912	1	1	1
3913	1	1	1
3914	1	1	1
3915	1	1	1
3916	1	1	1
3917	1	1	1
3918	1	1	1
3919	0	0	0
3920	1	1	1
3921	1	1	1
3922	1	1	1
3923	0	0	0
3924	1	1	1
3925	1	1	1
3926	1	1	1
3927	1	0	1
3928	1	1	1
3929	1	1	1
3930	1	1	1
3931	1	1	1
3932	1	1	1
3933	1	1	1
3934	1	1	1
3935	0	0	0
3936	1	0	1
3937	1	1	1
3938	1	1	1
3939	1	1	1
3940	1	1	1
3941	1	1	1
3942	0	1	0
3943	1	1	1
3944	1	1	1
3945	1	1	1
3946	0	0	0
3947	1	1	1
3948	0	0	0
3949	1	1	1
3950	1	1	1
3951	1	1	1
3952	1	1	1
3953	1	1	1
3954	0	0	0
3955	1	1	1
3956	1	1	1
3957	1	1	1
3958	1	0	1
3959	1	1	1
3960	1	1	1
3961	1	1	1
3962	0	0	0
3963	1	1	1
3964	1	1	1
3965	1	1	1
3966	0	0	0
3967	1	1	1
3968	1	0	1
3969	1	1	1
3970	1	1	1
3971	0	0	0
3972	0	0	0
3973	0	0	0
3974	1	1	1
3975	1	1	1
3976	1	1	1
3977	1	1	1
3978	0	0	0
3979	0	0	0
3980	1	1	1
3981	1	1	1
3982	0	0	0
3983	1	1	1
3984	1	1	1
3985	0	0	0
3986	1	1	1
3987	1	0	1
3988	0	0	0
3989	0	0	0
3990	0	0	0
3991	1	1	1
3992	1	1	1
3993	0	0	0
3994	0	1	0
3995	1	1	1
3996	1	0	1
3997	1	1	1
3998	1	1	1
3999	1	1	1
4000	1	0	1
4001	1	1	1
4002	1	1	1
4003	1	1	1
4004	0	0	0
4005	0	0	0
4006	1	1	1
4007	1	1	1
4008	1	0	1
4009	1	0	1
4010	1	1	1
4011	1	1	1
4012	1	1	1
4013	1	1	1
4014	1	0	1
4015	0	1	0
4016	1	1	1
4017	1	1	1
4018	1	0	1
4019	0	0	0
4020	1	1	1
4021	1	1	1
4022	1	1	1
4023	0	1	0
4024	0	0	0
4025	1	1	1
4026	0	0	0
4027	1	1	1
4028	1	1	1
4029	1	1	1
4030	0	1	0
4031	0	1	0
4032	1	0	1
4033	1	1	1
4034	1	1	1
4035	0	1	0
4036	0	0	0
4037	0	0	0
4038	1	1	1
4039	1	0	1
4040	1	1	1
4041	1	1	1
4042	1	0	1
4043	1	1	1
4044	1	1	1
4045	0	1	0
4046	0	0	0
4047	1	1	1
4048	0	0	0
4049	1	0	1
4050	0	0	0
4051	1	1	1
4052	1	1	1
4053	1	1	1
4054	0	0	0
4055	1	1	1
4056	1	1	1
4057	1	0	1
4058	1	0	1
4059	1	0	1
4060	0	0	0
4061	0	0	0
4062	1	1	1
4063	0	0	0
4064	1	1	1
4065	1	1	1
4066	1	1	1
4067	1	1	1
4068	0	0	0
4069	1	1	1
4070	1	1	1
4071	1	1	1
4072	1	1	1
4073	0	0	0
4074	1	1	1
4075	0	0	0
4076	1	1	1
4077	1	1	1
4078	1	1	1
4079	1	1	1
4080	1	1	1
4081	1	1	1
4082	1	1	1
4083	0	0	0
4084	1	1	1
4085	0	0	0
4086	1	0	1
4087	1	1	1
4088	0	0	0
4089	0	0	0
4090	1	0	1
4091	1	1	1
4092	0	0	0
4093	1	1	1
4094	1	0	1
4095	1	1	1
4096	0	0	0
4097	0	0	0
4098	1	1	1
4099	1	1	1
4100	0	0	0
4101	1	1	1
4102	0	0	0
4103	1	1	1
4104	0	0	1
4105	1	1	1
4106	1	1	1
4107	1	1	1
4108	0	0	0
4109	0	0	0
4110	1	0	1
4111	1	1	1
4112	1	1	1
4113	0	0	0
4114	0	0	0
4115	1	1	1
4116	1	1	1
4117	1	0	1
4118	1	1	1
4119	0	0	0
4120	1	1	1
4121	1	0	1
4122	0	1	0
4123	1	1	1
4124	1	1	1
4125	1	1	1
4126	0	1	0
4127	1	1	1
4128	1	1	1
4129	1	1	1
4130	0	0	0
4131	1	0	1
4132	1	1	1
4133	0	0	0
4134	1	1	1
4135	1	1	1
4136	1	1	1
4137	1	1	1
4138	1	1	1
4139	1	0	1
4140	1	1	1
4141	0	0	0
4142	1	1	1
4143	1	1	1
4144	1	1	1
4145	1	0	1
4146	1	1	1
4147	1	0	1
4148	0	1	0
4149	1	1	1
4150	0	0	0
4151	1	1	1
4152	1	1	1
4153	0	0	0
4154	1	1	1
4155	0	1	0
4156	1	1	1
4157	1	1	1
4158	1	1	1
4159	1	1	1
4160	1	1	1
4161	1	1	1
4162	0	0	0
4163	1	1	1
4164	1	1	1
4165	1	1	1
4166	1	1	1
4167	1	1	1
4168	1	1	1
4169	0	0	0
4170	0	0	0
4171	0	1	0
4172	1	1	1
4173	0	0	0
4174	0	1	0
4175	1	1	1
4176	1	0	1
4177	0	0	0
4178	0	0	0
4179	1	1	1
4180	1	1	1
4181	1	1	1
4182	0	0	0
4183	0	0	0
4184	1	1	1
4185	1	1	1
4186	1	1	1
4187	1	0	1
4188	1	1	1
4189	1	1	1
4190	1	1	1
4191	1	1	1
4192	1	1	1
4193	1	1	1
4194	0	0	0
4195	0	0	0
4196	1	1	1
4197	1	1	1
4198	1	1	1
4199	1	1	1
4200	0	0	0
4201	1	1	1
4202	1	1	1
4203	0	0	0
4204	1	1	1
4205	0	0	0
4206	1	1	1
4207	1	1	1
4208	1	1	1
4209	1	1	1
4210	1	1	1
4211	1	0	1
4212	1	1	1
4213	0	1	0
4214	1	1	1
4215	1	1	1
4216	0	1	0
4217	1	1	1
4218	1	1	1
4219	1	1	1
4220	1	1	1
4221	1	1	1
4222	1	1	1
4223	1	1	1
4224	1	1	1
4225	1	0	1
4226	1	1	1
4227	1	1	1
4228	0	0	0
4229	1	1	1
4230	1	1	1
4231	0	0	0
4232	0	1	0
4233	1	0	1
4234	1	1	1
4235	1	0	1
4236	0	0	0
4237	0	0	0
4238	1	1	1
4239	0	1	0
4240	1	0	1
4241	1	1	1
4242	1	0	1
4243	1	1	1
4244	1	1	1
4245	0	1	0
4246	1	1	1
4247	1	1	1
4248	1	1	1
4249	1	1	1
4250	1	1	1
4251	1	1	1
4252	1	0	1
4253	0	0	0
4254	0	1	0
4255	1	1	1
4256	1	1	1
4257	1	1	1
4258	0	0	0
4259	1	1	1
4260	0	1	0
4261	0	0	0
4262	0	0	0
4263	0	0	0
4264	1	1	1
4265	1	1	1
4266	1	1	1
4267	1	1	1
4268	1	1	1
4269	1	1	1
4270	0	0	0
4271	1	1	1
4272	0	0	0
4273	0	1	0
4274	0	1	0
4275	0	0	0
4276	1	1	1
4277	1	1	1
4278	1	1	1
4279	1	1	1
4280	1	1	1
4281	1	1	1
4282	0	0	0
4283	0	1	0
4284	1	1	1
4285	1	1	1
4286	1	1	1
4287	1	1	1
4288	0	0	0
4289	1	1	1
4290	0	0	0
4291	0	1	0
4292	1	1	1
4293	0	0	0
4294	1	1	1
4295	1	1	1
4296	1	1	1
4297	1	0	1
4298	1	1	1
4299	0	1	0
4300	0	1	0
4301	1	1	1
4302	0	0	0
4303	1	1	1
4304	0	0	0
4305	1	1	1
4306	1	1	1
4307	1	1	1
4308	1	0	1
4309	1	1	1
4310	1	1	1
4311	1	1	1
4312	1	1	1
4313	1	1	1
4314	1	1	1
4315	0	1	0
4316	1	1	1
4317	0	0	0
4318	0	0	0
4319	1	1	1
4320	1	1	1
4321	0	1	0
4322	1	0	1
4323	1	1	1
4324	1	1	1
4325	1	1	1
4326	1	0	1
4327	0	0	0
4328	1	1	1
4329	0	0	0
4330	1	1	1
4331	1	1	1
4332	0	0	0
4333	1	1	1
4334	1	1	1
4335	1	1	1
4336	0	0	0
4337	1	1	1
4338	0	0	0
4339	1	1	1
4340	0	0	0
4341	1	1	1
4342	1	1	1
4343	1	1	1
4344	1	1	1
4345	1	1	1
4346	1	1	1
4347	1	1	1
4348	0	0	0
4349	1	0	1
4350	1	1	1
4351	0	0	0
4352	0	0	0
4353	1	1	1
4354	0	0	0
4355	1	0	1
4356	0	0	0
4357	1	1	1
4358	1	0	1
4359	0	0	0
4360	1	1	1
4361	1	1	1
4362	1	1	1
4363	1	0	1
4364	0	0	0
4365	1	1	1
4366	1	1	1
4367	0	1	0
4368	1	1	1
4369	1	1	1
4370	1	1	1
4371	1	1	1
4372	1	1	1
4373	1	1	1
4374	1	1	1
4375	1	1	1
4376	0	0	0
4377	1	1	1
4378	1	1	1
4379	0	0	0
4380	0	0	0
4381	1	1	1
4382	1	1	1
4383	0	0	0
4384	1	1	1
4385	1	1	1
4386	1	1	1
4387	1	1	1
4388	1	1	1
4389	1	1	1
4390	1	1	1
4391	0	0	0
4392	0	0	0
4393	1	1	1
4394	1	1	1
4395	1	1	1
4396	1	1	1
4397	1	1	1
4398	1	1	1
4399	1	1	1
4400	1	1	1
4401	0	0	0
4402	1	1	1
4403	0	0	0
4404	1	1	1
4405	1	1	1
4406	1	1	1
4407	1	0	1
4408	1	1	1
4409	1	1	1
4410	1	1	1
4411	1	1	1
4412	1	1	1
4413	1	1	1
4414	1	1	1
4415	0	1	0
4416	1	0	1
4417	1	1	1
4418	1	1	1
4419	1	1	1
4420	1	1	1
4421	0	1	0
4422	0	1	0
4423	1	1	1
4424	1	0	1
4425	0	0	0
4426	1	0	1
4427	0	0	0
4428	1	1	1
4429	0	0	1
4430	1	1	1
4431	1	1	1
4432	0	0	0
4433	0	0	0
4434	0	1	1
4435	0	0	0
4436	0	0	0
4437	1	1	1
4438	0	0	0
4439	1	0	1
4440	1	1	1
4441	0	0	0
4442	1	1	1
4443	1	1	1
4444	1	1	0
4445	1	1	1
4446	1	1	1
4447	1	1	1
4448	0	0	0
4449	0	1	0
4450	1	1	1
4451	1	1	1
4452	1	1	1
4453	1	1	1
4454	0	1	0
4455	0	0	0
4456	0	0	0
4457	1	1	1
4458	1	0	1
4459	1	1	1
4460	1	1	1
4461	1	1	1
4462	0	0	0
4463	0	1	0
4464	1	1	1
4465	1	1	1
4466	0	1	0
4467	1	1	1
4468	1	1	1
4469	1	1	1
4470	1	1	1
4471	0	0	0
4472	1	1	1
4473	0	1	0
4474	1	1	1
4475	1	1	1
4476	1	0	1
4477	1	1	1
4478	1	1	1
4479	0	0	0
4480	1	1	1
4481	1	1	1
4482	1	1	1
4483	1	1	1
4484	1	1	1
4485	1	1	1
4486	0	0	0
4487	0	1	0
4488	1	1	1
4489	1	1	1
4490	0	1	0
4491	1	1	1
4492	0	0	0
4493	0	1	0
4494	1	1	1
4495	1	1	1
4496	1	1	1
4497	1	1	1
4498	1	1	1
4499	0	0	0
4500	1	1	1
4501	1	0	1
4502	1	1	1
4503	0	1	0
4504	1	1	1
4505	1	1	1
4506	1	1	1
4507	0	0	0
4508	0	0	0
4509	1	1	1
4510	1	1	1
4511	1	1	1
4512	1	1	1
4513	0	0	0
4514	1	1	1
4515	0	0	0
4516	0	1	0
4517	0	1	0
4518	1	1	1
4519	1	1	1
4520	1	1	1
4521	1	1	1
4522	0	1	0
4523	1	1	1
4524	0	0	0
4525	0	0	0
4526	1	1	1
4527	0	0	0
4528	0	0	0
4529	1	1	1
4530	1	1	1
4531	1	1	1
4532	1	1	1
4533	1	1	1
4534	0	0	0
4535	0	1	0
4536	1	1	1
4537	1	1	1
4538	1	1	1
4539	1	1	1
4540	0	0	0
4541	0	0	0
4542	0	0	0
4543	1	1	1
4544	0	0	0
4545	1	1	1
4546	1	1	1
4547	0	1	0
4548	0	0	0
4549	1	1	1
4550	0	0	0
4551	1	1	1
4552	0	0	0
4553	1	1	1
4554	0	1	0
4555	0	1	0
4556	0	0	0
4557	1	1	1
4558	0	0	0
4559	0	0	0
4560	0	1	0
4561	1	1	1
4562	1	1	1
4563	0	0	0
4564	0	1	0
4565	1	0	1
4566	1	1	1
4567	1	1	1
4568	1	1	1
4569	1	1	1
4570	0	1	1
4571	1	1	1
4572	1	1	1
4573	1	1	1
4574	0	1	0
4575	1	0	1
4576	1	1	1
4577	1	1	1
4578	1	1	1
4579	1	1	1
4580	1	1	1
4581	1	1	1
4582	1	1	1
4583	1	1	1
4584	1	1	1
4585	1	1	1
4586	1	1	1
4587	1	1	1
4588	0	0	0
4589	0	0	0
4590	1	1	1
4591	0	1	0
4592	1	1	1
4593	1	1	1
4594	1	1	1
4595	1	1	1
4596	1	1	1
4597	1	1	1
4598	1	1	1
4599	1	0	1
4600	0	0	0
4601	1	1	1
4602	1	1	1
4603	1	1	1
4604	1	1	1
4605	0	1	0
4606	1	1	1
4607	1	1	1
4608	1	1	1
4609	1	1	1
4610	1	1	1
4611	0	0	0
4612	0	0	0
4613	1	0	1
4614	1	1	1
4615	1	1	1
4616	0	0	0
4617	0	0	0
4618	1	1	1
4619	0	1	0
4620	1	1	0
4621	1	1	1
4622	0	0	0
4623	1	1	1
4624	1	1	1
4625	1	1	1
4626	1	1	1
4627	0	1	0
4628	1	1	1
4629	0	1	0
4630	1	1	1
4631	1	1	1
4632	1	0	1
4633	1	1	1
4634	1	1	1
4635	1	1	1
4636	0	0	0
4637	1	1	1
4638	1	1	1
4639	0	0	0
4640	1	1	1
4641	0	0	0
4642	1	1	1
4643	1	0	1
4644	1	1	1
4645	0	0	0
4646	0	1	0
4647	1	1	1
4648	1	1	1
4649	1	1	1
4650	0	0	0
4651	0	1	0
4652	0	0	0
4653	1	1	1
4654	0	0	0
4655	0	0	0
4656	0	0	0
4657	1	1	1
4658	1	1	1
4659	1	1	1
4660	0	1	0
4661	0	0	0
4662	1	1	1
4663	1	1	1
4664	1	1	1
4665	1	1	1
4666	0	0	0
4667	1	1	1
4668	0	0	0
4669	0	1	0
4670	0	0	0
4671	1	1	1
4672	1	1	1
4673	0	0	0
4674	1	1	1
4675	1	1	1
4676	1	1	1
4677	1	1	1
4678	1	1	1
4679	0	0	0
4680	1	1	1
4681	1	1	1
4682	0	0	0
4683	0	1	0
4684	1	1	1
4685	1	1	1
4686	1	1	1
4687	1	1	1
4688	1	0	1
4689	0	0	0
4690	0	0	0
4691	1	1	1
4692	1	1	1
4693	1	1	1
4694	1	1	1
4695	0	0	0
4696	1	1	1
4697	1	1	1
4698	1	1	1
4699	1	1	1
4700	1	1	1
4701	0	0	0
4702	1	1	1
4703	1	1	1
4704	1	1	1
4705	1	1	1
4706	1	1	1
4707	1	1	1
4708	0	0	0
4709	1	1	1
4710	1	1	1
4711	0	0	0
4712	1	1	1
4713	1	1	1
4714	1	1	1
4715	1	1	1
4716	1	1	1
4717	0	1	0
4718	1	1	1
4719	1	0	1
4720	0	1	0
4721	1	1	1
4722	1	1	1
4723	1	1	1
4724	1	1	1
4725	0	0	0
4726	0	0	0
4727	0	0	0
4728	0	0	0
4729	1	1	1
4730	0	0	0
4731	1	1	1
4732	1	1	1
4733	1	1	1
4734	1	1	1
4735	1	1	1
4736	1	1	1
4737	0	0	0
4738	0	0	0
4739	0	0	0
4740	0	0	0
4741	1	1	1
4742	0	0	0
4743	0	0	0
4744	0	1	0
4745	1	1	1
4746	0	1	0
4747	1	1	1
4748	1	1	1
4749	0	0	0
4750	1	1	1
4751	1	1	1
4752	1	1	1
4753	0	0	0
4754	1	1	1
4755	1	1	1
4756	1	0	1
4757	1	1	1
4758	1	1	1
4759	1	1	1
4760	1	1	1
4761	1	1	1
4762	1	1	1
4763	0	1	0
4764	0	1	0
4765	1	1	1
4766	1	1	1
4767	0	1	0
4768	0	0	0
