,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,pred
170,1786,1786,28397,6377354503098729217,1237679476941979924,21.0435886383057,21.3853359222412,21.1423587799072,20.4815273284912,19.6573162078857,0.229113176465034,0.178523436188698,0.123501688241959,0.0917749926447868,0.0682637318968773,21.94022750854489,21.661199569702106,0,-0.000283576082438231,0.8966388702391974,0.5548915863036967,0.7978687286376953,1.4587001800536967,2.282911300659197,-0.3417472839355007,-0.0987701416015021,0.5620613098144993,1.38627243042,0.24297714233399856,0.90380859375,1.7280197143555007,0.6608314514160014,1.485042572021502,0.8242111206055007,0.27902793884279475,-0.6176109313964027,-0.275863647460902,-0.5188407897949006,-1.179672241210902,-2.0038833618164027,1
171,1787,1787,28415,6377354520278601086,1237679476942504269,21.6323890686035,20.8143272399902,20.0654315948486,19.0588073730469,18.4878711700439,0.179599970579147,0.139943078160286,0.09681198000907902,0.0719416737556458,0.0535113885998726,21.5537185668945,21.5072212219238,0,5.515190423466269e-06,-0.07867050170900214,0.7393913269043004,1.4882869720458984,2.4949111938475994,3.0658473968506,0.8180618286133026,1.5669574737549006,2.573581695556601,3.1445178985596023,0.748895645141598,1.7555198669432992,2.3264560699463,1.006624221801701,1.5775604248047017,0.5709362030030007,0.046497344970699565,0.1251678466797017,-0.6928939819336009,-1.4417896270751989,-2.4484138488769,-3.019350051879901,1
172,1788,1788,28448,6377354539605951516,1237679476943356310,26.7188396453857,21.773635864257802,22.0700168609619,21.6346321105957,21.370624542236303,0.218823313713074,0.17050564289092998,0.117955014109612,0.0876532196998596,0.0651978924870491,21.535707473754893,22.114538192749,0,0.000802773807663471,-5.1831321716308025,-0.2379283905029048,-0.5343093872070028,-0.09892463684080256,0.16508293151859374,4.945203781127899,4.6488227844238,5.08420753479,5.348215103149397,-0.296380996704098,0.13900375366210227,0.4030113220214986,0.4353847503662003,0.6993923187255966,0.2640075683593963,-0.5788307189941015,4.604301452636702,-0.3409023284911967,-0.04452133178709872,-0.479906082153299,-0.7439136505126953,1
173,1789,1789,28449,6377354539605951516,1237679476943356310,26.7188396453857,21.773635864257802,22.0700168609619,21.6346321105957,21.370624542236303,0.218823313713074,0.17050564289092998,0.117955014109612,0.0876532196998596,0.0651978924870491,21.535707473754893,22.114538192749,0,-0.000284034380456433,-5.1831321716308025,-0.2379283905029048,-0.5343093872070028,-0.09892463684080256,0.16508293151859374,4.945203781127899,4.6488227844238,5.08420753479,5.348215103149397,-0.296380996704098,0.13900375366210227,0.4030113220214986,0.4353847503662003,0.6993923187255966,0.2640075683593963,-0.5788307189941015,4.604301452636702,-0.3409023284911967,-0.04452133178709872,-0.479906082153299,-0.7439136505126953,1
174,1790,1790,28450,6377354539605951516,1237679476943356310,26.7188396453857,21.773635864257802,22.0700168609619,21.6346321105957,21.370624542236303,0.218823313713074,0.17050564289092998,0.117955014109612,0.0876532196998596,0.0651978924870491,21.535707473754893,22.114538192749,0,0.000802773807663471,-5.1831321716308025,-0.2379283905029048,-0.5343093872070028,-0.09892463684080256,0.16508293151859374,4.945203781127899,4.6488227844238,5.08420753479,5.348215103149397,-0.296380996704098,0.13900375366210227,0.4030113220214986,0.4353847503662003,0.6993923187255966,0.2640075683593963,-0.5788307189941015,4.604301452636702,-0.3409023284911967,-0.04452133178709872,-0.479906082153299,-0.7439136505126953,1
175,1791,1791,28451,6377354539605951516,1237679476943356310,26.7188396453857,21.773635864257802,22.0700168609619,21.6346321105957,21.370624542236303,0.218823313713074,0.17050564289092998,0.117955014109612,0.0876532196998596,0.0651978924870491,21.535707473754893,22.114538192749,0,-0.000284034380456433,-5.1831321716308025,-0.2379283905029048,-0.5343093872070028,-0.09892463684080256,0.16508293151859374,4.945203781127899,4.6488227844238,5.08420753479,5.348215103149397,-0.296380996704098,0.13900375366210227,0.4030113220214986,0.4353847503662003,0.6993923187255966,0.2640075683593963,-0.5788307189941015,4.604301452636702,-0.3409023284911967,-0.04452133178709872,-0.479906082153299,-0.7439136505126953,1
176,1794,1794,28489,6377354561080790214,1237679476944142504,20.587505340576197,19.814769744873,19.930046081543,19.437311172485398,18.8506183624268,0.306152075529099,0.238551631569862,0.165028914809227,0.122634172439575,0.0912172943353653,20.55486488342289,20.876430511474602,0,-0.000270575401373208,-0.032640457153299,0.7400951385498971,0.624818801879897,1.1175537109375,1.7042465209960973,0.7727355957031959,0.657459259033196,1.150194168090799,1.7368869781493963,-0.11527633667000005,0.3774585723876029,0.9641513824462002,0.492734909057603,1.0794277191162005,0.5866928100585973,-0.3215656280517045,-0.2889251708984055,-1.0616607666016016,-0.9463844299316015,-1.4391193389892043,-2.025812149047802,1
177,1802,1802,28535,6376017548498963150,1237679477467316627,20.848741531372106,20.2934722900391,20.2440452575684,19.6476097106934,19.1275463104248,0.23330725729465496,0.18179143965244304,0.12576247751712802,0.0934550017118454,0.06951335072517402,21.0055522918701,20.9797191619873,0,7.1841073804535e-05,0.15681076049799714,0.7120800018309978,0.7615070343017009,1.357942581176701,1.8780059814452983,0.5552692413330007,0.6046962738037038,1.2011318206787038,1.7211952209473012,0.049427032470703125,0.6458625793457031,1.1659259796143004,0.596435546875,1.1164989471435969,0.5200634002685973,0.02583312988279829,-0.13097763061519885,-0.6862468719481996,-0.7356739044189027,-1.3321094512939031,-1.8521728515625,1
180,1851,1851,29099,6377354519204859349,1237679478016442968,23.6967391967773,22.4660110473633,21.6855907440186,21.3740921020508,20.7675819396973,0.305260181427002,0.23785667121410395,0.164548143744469,0.122276902198792,0.0909515544772148,22.083436965942397,22.192771911621104,0,-0.000260285945842043,-1.613302230834904,-0.382574081420902,0.39784622192379615,0.709344863891598,1.315855026245096,1.230728149414002,2.0111484527587,2.322647094726502,2.92915725708,0.7804203033446981,1.0919189453125,1.698429107665998,0.31149864196780186,0.9180088043212996,0.6065101623534979,-0.10933494567870736,1.5039672851561967,0.2732391357421946,-0.5071811676025035,-0.8186798095703054,-1.4251899719238033,1
186,1947,1947,30314,6376017589301151595,1237679503243215058,20.0324382781982,19.5070514678955,19.5591983795166,19.345983505249,18.8681888580322,0.34271726012229903,0.267042964696884,0.184739083051682,0.137280941009521,0.102111794054508,20.3120231628418,20.1778602600098,0,-0.000113513335236348,0.2795848846436009,0.8049716949462997,0.7528247833251989,0.966039657592802,1.4438343048095987,0.5253868103026988,0.4732398986815979,0.686454772949201,1.164249420165998,-0.052146911621100855,0.16106796264650214,0.638862609863299,0.21321487426760305,0.6910095214843999,0.4777946472167969,0.13416290283199928,-0.1454219818116016,-0.6708087921143004,-0.6186618804931996,-0.8318767547608026,-1.3096714019775997,1
193,2009,2009,30922,6376087954824104456,1237679504312304071,21.7571907043457,20.2701950073242,19.2880420684814,18.8073883056641,18.592454910278303,0.22752618789672896,0.177286863327026,0.122646227478981,0.0911392942070961,0.0677908882498741,22.318826675415,22.3992214202881,0,-4.40723815700039e-05,0.5616359710693004,2.048631668090799,3.030784606933601,3.5114383697508984,3.7263717651366974,1.4869956970214986,2.4691486358643004,2.9498023986815984,3.164735794067397,0.982152938842802,1.4628067016600994,1.6777400970458984,0.4806537628172976,0.6955871582030966,0.21493339538579906,-0.08039474487310018,-0.6420307159424006,-2.129026412963899,-3.1111793518067015,-3.5918331146239986,-3.8067665100097976,1
198,2062,2062,31439,6380943341264044791,1237679504860774798,21.8190059661865,20.306188583374,19.6582870483398,18.9423923492432,18.569709777832,0.140617921948433,0.109568528831005,0.0757990032434464,0.0563267804682255,0.0418967790901661,21.760488510131804,22.0238380432129,0,-4.3721629481297e-05,-0.05851745605469461,1.4542999267578054,2.102201461792004,2.8180961608886044,3.1907787322998047,1.5128173828125,2.160718917846697,2.8766136169432985,3.2492961883544997,0.6479015350341975,1.3637962341307992,1.7364788055419993,0.7158946990966015,1.0885772705078018,0.3726825714112003,-0.2633495330810973,-0.20483207702640271,-1.7176494598389027,-2.3655509948731,-3.0814456939697017,-3.4541282653809016,1
199,2063,2063,31440,6380943341264044791,1237679504860774798,21.8190059661865,20.306188583374,19.6582870483398,18.9423923492432,18.569709777832,0.140617921948433,0.109568528831005,0.0757990032434464,0.0563267804682255,0.0418967790901661,21.760488510131804,22.0238380432129,0,0.00012182947102701298,-0.05851745605469461,1.4542999267578054,2.102201461792004,2.8180961608886044,3.1907787322998047,1.5128173828125,2.160718917846697,2.8766136169432985,3.2492961883544997,0.6479015350341975,1.3637962341307992,1.7364788055419993,0.7158946990966015,1.0885772705078018,0.3726825714112003,-0.2633495330810973,-0.20483207702640271,-1.7176494598389027,-2.3655509948731,-3.0814456939697017,-3.4541282653809016,1
200,2064,2064,31441,6380943341264044791,1237679504860774798,21.8190059661865,20.306188583374,19.6582870483398,18.9423923492432,18.569709777832,0.140617921948433,0.109568528831005,0.0757990032434464,0.0563267804682255,0.0418967790901661,21.760488510131804,22.0238380432129,0,-4.3721629481297e-05,-0.05851745605469461,1.4542999267578054,2.102201461792004,2.8180961608886044,3.1907787322998047,1.5128173828125,2.160718917846697,2.8766136169432985,3.2492961883544997,0.6479015350341975,1.3637962341307992,1.7364788055419993,0.7158946990966015,1.0885772705078018,0.3726825714112003,-0.2633495330810973,-0.20483207702640271,-1.7176494598389027,-2.3655509948731,-3.0814456939697017,-3.4541282653809016,1
201,2065,2065,31442,6380943341264044791,1237679504860774798,21.8190059661865,20.306188583374,19.6582870483398,18.9423923492432,18.569709777832,0.140617921948433,0.109568528831005,0.0757990032434464,0.0563267804682255,0.0418967790901661,21.760488510131804,22.0238380432129,0,0.00012182947102701298,-0.05851745605469461,1.4542999267578054,2.102201461792004,2.8180961608886044,3.1907787322998047,1.5128173828125,2.160718917846697,2.8766136169432985,3.2492961883544997,0.6479015350341975,1.3637962341307992,1.7364788055419993,0.7158946990966015,1.0885772705078018,0.3726825714112003,-0.2633495330810973,-0.20483207702640271,-1.7176494598389027,-2.3655509948731,-3.0814456939697017,-3.4541282653809016,1
202,2067,2067,31457,6380943359517658601,1237679504861364621,21.6865882873535,21.41566276550289,21.321966171264602,21.2955951690674,21.288990020752,0.12868495285511,0.100270450115204,0.0693666338920593,0.0515468418598175,0.0383413806557655,22.398183822631804,22.159921646118196,0,0.000380511279217899,0.7115955352783025,0.9825210571289062,1.0762176513672017,1.1025886535644034,1.1091938018798049,0.2709255218506037,0.3646221160888992,0.3909931182861008,0.3975982666015021,0.09369659423829546,0.12006759643549715,0.1266727447508984,0.02637100219720168,0.03297615051260293,0.006605148315401266,0.23826217651360795,-0.4733333587646946,-0.7442588806152983,-0.8379554748535938,-0.8643264770507955,-0.8709316253661967,1
207,2189,2189,32420,6377354510614923910,1237679542434464176,22.0363941192627,21.4422779083252,21.2378234863281,20.7864742279053,20.11008644104,0.21711702644825,0.16917611658573198,0.117035254836082,0.0869697332382202,0.06468950212001799,21.8846130371094,22.3325595855713,0,6.40585640212521e-05,-0.151781082153299,0.442335128784201,0.6467895507812997,1.0981388092041016,1.7745265960694,0.5941162109375,0.7985706329345987,1.2499198913574006,1.9263076782226989,0.2044544219970988,0.6558036804199006,1.3321914672851989,0.4513492584228018,1.1277370452881,0.6763877868652983,-0.4479465484618999,-0.2961654663086009,-0.8902816772461009,-1.0947360992431996,-1.5460853576660014,-2.2224731445313,1
212,2248,2248,33134,2908483270879483173,1237679997164716292,21.0651416778564,20.38738441467289,19.965961456298803,19.7339458465576,19.4975757598877,0.193946808576584,0.1511220484972,0.104545526206493,0.077688530087471,0.0577859953045845,22.8113307952881,23.7257251739502,0,-0.000380393175873905,1.7461891174317008,2.4239463806152024,2.8453693389892973,3.0773849487305007,3.3137550354004013,0.6777572631835014,1.099180221557596,1.3311958312987997,1.5675659179687005,0.4214229583740945,0.6534385681152983,0.8898086547851989,0.23201560974120386,0.4683856964111044,0.23637008666990056,-0.9143943786620988,-2.6605834960938,-3.3383407592773016,-3.759763717651397,-3.9917793273926,-4.2281494140625,1
221,2361,2361,34900,6375982355536937724,1237680246279045408,21.3128871917725,21.1412315368652,21.0845050811768,21.2931690216064,20.9423904418945,0.14376650750637102,0.112021893262863,0.0774962231516838,0.0575879998505116,0.0428348928689957,21.272008895874,22.2711505889893,0,-1.9465162040432888e-05,-0.04087829589850145,0.13077735900879972,0.18750381469719807,-0.02116012573240056,0.3296184539794993,0.17165565490730114,0.2283821105956996,0.01971817016610089,0.3704967498780008,0.0567264556883984,-0.15193748474120028,0.1988410949706996,-0.20866394042959868,0.14211463928230114,0.35077857971189985,-0.999141693115302,-0.9582633972168004,-1.1299190521241016,-1.1866455078125,-0.9779815673829012,-1.3287601470948012,1
226,2454,2454,35997,6376193506866629909,1237680272036790852,20.8868675231934,20.3672256469727,20.5506343841553,20.4626350402832,19.7976016998291,0.21501269936561604,0.167536437511444,0.115900933742523,0.0861268118023872,0.0640625283122063,20.921665191650398,21.2169036865234,0,-2.52651425398653e-05,0.03479766845699928,0.5544395446776988,0.3710308074950994,0.4590301513671982,1.1240634918212962,0.5196418762206996,0.3362331390381001,0.4242324829101989,1.089265823364297,-0.18340873718259945,-0.09540939331050068,0.5696239471435973,0.08799934387209872,0.7530326843261967,0.665033340454098,-0.2952384948730007,-0.33003616333,-0.8496780395506995,-0.6662693023681001,-0.7542686462401988,-1.4193019866942969,1
230,2555,2555,37128,6373132461126192230,1237680284927001059,21.923070907592802,21.459716796875,21.4680194854736,21.228328704834002,21.3918170928955,0.26641792058944697,0.207591027021408,0.143610522150993,0.10671800374984698,0.0793785899877548,22.0054626464844,21.853511810302702,0,-7.94611769379117e-05,0.08239173889159801,0.5457458496093999,0.537443161010799,0.7771339416503977,0.6136455535888992,0.4633541107178018,0.45505142211920097,0.6947422027587997,0.5312538146973012,-0.008302688598600838,0.23138809204099786,0.06789970397949929,0.2396907806395987,0.07620239257810013,-0.16348838806149854,0.15195083618169747,0.06955909729009946,-0.3937950134277024,-0.3854923248291016,-0.6251831054687003,-0.4616947174072017,1
240,2726,2726,39145,6376721228424546003,1237680331105501275,21.529268264770497,20.4510326385498,20.2671966552734,20.2620525360107,19.9781703948975,0.167292296886444,0.130353018641472,0.0901776179671288,0.0670116394758224,0.0498443469405174,22.870351791381804,22.0186195373535,0,-0.000384826416848227,1.3410835266113068,2.419319152832003,2.6031551361084047,2.6082992553711044,2.8921813964843035,1.078235626220696,1.2620716094970987,1.2672157287597976,1.5510978698729971,0.18383598327640271,0.1889801025391016,0.4728622436523011,0.005144119262698865,0.2890262603758984,0.28388214111319954,0.8517322540283025,-0.4893512725830042,-1.5675868988037005,-1.7514228820801032,-1.756567001342802,-2.0404491424560014,1
243,2768,2768,40061,2936138187341306771,1237648704054296905,21.6233062744141,20.4788436889648,20.520893096923803,20.1094036102295,20.1435871124268,0.160038456320763,0.124700881540775,0.0862674936652184,0.0641059949994087,0.0476830787956715,23.1663970947266,23.1258563995361,0,-0.00040007921052165297,1.5430908203125,2.6875534057618005,2.6455039978027983,3.0569934844971023,3.022809982299801,1.1444625854493005,1.1024131774902983,1.5139026641846025,1.4797191619873011,-0.04204940795900214,0.3694400787353018,0.3352565765380007,0.411489486694304,0.3773059844970028,-0.03418350219730115,0.040540695190500735,-1.5025501251219993,-2.6470127105713,-2.6049633026122976,-3.016452789306601,-2.9822692871093004,1
247,2777,2777,40306,6378797146106236730,1237648705120436486,21.0561904907227,19.89821434021,19.690788269043,19.5062942504883,19.5974044799805,0.123102739453316,0.0959208235144615,0.0663575828075409,0.0493107922375202,0.036678172647953,21.0603923797607,22.3150825500488,0,0.000291287258733064,0.0042018890380006715,1.1621780395506995,1.3696041107176988,1.5540981292724003,1.4629878997801988,1.1579761505126989,1.3654022216796982,1.5498962402344,1.4587860107421982,0.2074260711669993,0.391920089721701,0.3008098602294993,0.1844940185547017,0.0933837890625,-0.09111022949220172,-1.2546901702881,-1.2588920593261008,-2.4168682098388,-2.624294281005799,-2.8087882995605007,-2.7176780700682985,1
252,2803,2803,41479,2423924098472086608,1237649962460774888,21.3066139221191,20.8543720245361,19.6707973480225,18.899583816528303,18.552577972412106,0.3383828997612,0.263665646314621,0.18240268528461487,0.135544747114182,0.100820384919643,22.804170608520497,23.2390079498291,0,0.00012698955833911896,1.4975566864013956,1.9497985839843963,3.1333732604979967,3.9045867919921946,4.251592636108395,0.4522418975830007,1.6358165740966015,2.407030105590799,2.754035949707,1.1835746765136008,1.9547882080077983,2.3017940521239986,0.7712135314941975,1.1182193756103975,0.3470058441162003,-0.4348373413086044,-1.93239402771,-2.3846359252930007,-3.568210601806601,-4.339424133300798,-4.686429977416998,1
253,2807,2807,41732,3153542422478200629,1237650369947042114,22.1085147857666,21.5558166503906,21.6051979064941,21.442024230957,21.1202392578125,0.147458553314209,0.114898703992367,0.0794863924384117,0.0590669065713882,0.0439349263906479,22.127954483032198,23.1902236938477,0,0.00309957377612591,0.019439697265596585,0.572137832641598,0.5227565765380966,0.6859302520751989,1.007715225219698,0.5526981353760014,0.5033168792725,0.6664905548096023,0.9882755279541016,-0.04938125610350141,0.11379241943360086,0.4355773925781001,0.16317367553710227,0.4849586486816016,0.3217849731444993,-1.0622692108155007,-1.081708908081097,-1.6344070434570988,-1.5850257873535971,-1.7481994628906996,-2.069984436035199,1
255,2817,2817,42021,6378973035754425902,1237650371025174631,19.0645427703857,19.156879425048803,19.623111724853498,19.9014587402344,20.072925567627,0.10569391399622,0.0823559835553169,0.0569734871387482,0.0423374064266682,0.0314912535250187,18.8385105133057,18.7964267730713,1,0.000188317746506073,-0.22603225708,-0.3183689117431037,-0.7846012115477983,-1.0629482269287005,-1.2344150543212995,-0.0923366546631037,-0.5585689544677983,-0.8369159698487003,-1.0083827972412998,-0.4662322998046946,-0.7445793151855966,-0.9160461425781959,-0.278347015380902,-0.4498138427735015,-0.17146682739259944,0.04208374023439987,0.26811599731439983,0.3604526519775035,0.8266849517821981,1.1050319671631,1.2764987945556996,0
256,2819,2819,42023,6378973035754425902,1237650371025174631,19.0645427703857,19.156879425048803,19.623111724853498,19.9014587402344,20.072925567627,0.10569391399622,0.0823559835553169,0.0569734871387482,0.0423374064266682,0.0314912535250187,18.8385105133057,18.7964267730713,0,0.000188317746506073,-0.22603225708,-0.3183689117431037,-0.7846012115477983,-1.0629482269287005,-1.2344150543212995,-0.0923366546631037,-0.5585689544677983,-0.8369159698487003,-1.0083827972412998,-0.4662322998046946,-0.7445793151855966,-0.9160461425781959,-0.278347015380902,-0.4498138427735015,-0.17146682739259944,0.04208374023439987,0.26811599731439983,0.3604526519775035,0.8266849517821981,1.1050319671631,1.2764987945556996,1
265,2861,2861,43602,3063224139326169699,1237651737907823217,23.420780181884798,21.3360328674316,19.656047821044897,18.8884658813477,18.4644794464111,0.111226685345173,0.08666707575321203,0.0599558837711811,0.0445536486804485,0.0331397280097008,22.408020019531303,23.285982131957997,0,3.45297921739984e-05,-1.0127601623534943,1.0719871520997015,2.7519721984864063,3.5195541381836044,3.9435405731202025,2.084747314453196,3.7647323608399006,4.532314300537099,4.956300735473697,1.6799850463867043,2.4475669860839027,2.8715534210205007,0.7675819396971981,1.1915683746337962,0.4239864349365981,-0.8779621124266939,0.13479804992680045,-1.949949264526396,-3.6299343109131,-4.397516250610298,-4.821502685546896,1
269,2884,2884,45062,2487748549441231550,1237651755079762151,22.6869964599609,22.1800022125244,20.7767715454102,19.8949298858643,19.340435028076197,0.254001021385193,0.197915881872177,0.136917293071747,0.101744219660759,0.0756790041923523,24.0215244293213,23.4796714782715,0,2.09498430194799e-05,1.3345279693604013,1.8415222167969,3.2447528839111013,4.1265945434569975,4.681089401245104,0.5069942474364986,1.9102249145506995,2.792066574096598,3.3465614318847017,1.403230667114201,2.2850723266600994,2.8395671844482027,0.8818416595458984,1.436336517334002,0.5544948577881037,0.5418529510498011,-0.7926750183106002,-1.2996692657470987,-2.7028999328613,-3.584741592407198,-4.139236450195302,1
277,2907,2907,45773,3778698345752560201,1237652900219126224,21.9366436004639,20.3670444488525,19.798786163330103,19.5929279327393,19.3006591796875,0.12317834794521305,0.0959797352552414,0.0663983374834061,0.0493410788476467,0.0367006994783878,23.812141418457,23.675418853759798,0,-0.000387602514820173,1.8754978179931,3.4450969696044997,4.013355255126896,4.219213485717699,4.511482238769499,1.5695991516113992,2.1378574371337957,2.3437156677245987,2.6359844207763987,0.568258285522397,0.7741165161131995,1.066385269165,0.20585823059080247,0.4981269836426029,0.29226875305180045,0.13672256469720168,-1.7387752532958984,-3.3083744049072976,-3.876632690429695,-4.082490921020497,-4.3747596740722985,1
280,2917,2917,46113,6380450739653708174,1237652946385371213,18.7424430847168,18.083215713501,17.8633918762207,17.7861766815186,17.653911590576197,0.152598530054092,0.118903733789921,0.082257054746151,0.0611258074641228,0.0454663708806038,19.774724960327106,20.659770965576197,0,-0.000193807616597041,1.0322818756103018,1.6915092468261008,1.911333084106403,1.9885482788085007,2.120813369750905,0.6592273712157989,0.8790512084961009,0.9562664031981996,1.0885314941406037,0.21982383728030186,0.29703903198240056,0.4293041229248047,0.0772151947020987,0.20948028564450288,0.13226509094240413,-0.8850460052490945,-1.9173278808593963,-2.5765552520751958,-2.796379089355497,-2.8735942840575963,-3.005859375,1
281,2920,2920,46206,3778803898868834547,1237652948533903593,21.8087539672852,19.980747222900398,19.5190830230713,19.3583145141602,19.3123626708984,0.12594951689243306,0.0981390178203583,0.0678921192884445,0.0504511184990406,0.037526361644268,22.6431560516357,23.431360244751,0,-0.000222216316615231,0.8344020843505007,2.662408828735302,3.1240730285644003,3.2848415374755007,3.330793380737301,1.8280067443848007,2.2896709442138987,2.450439453125,2.4963912963868005,0.461664199829098,0.6224327087401988,0.6683845520019993,0.16076850891110084,0.2067203521729013,0.04595184326180046,-0.7882041931153019,-1.6226062774658023,-3.4506130218506037,-3.9122772216797017,-4.0730457305908025,-4.118997573852603,1
285,2943,2943,47211,6378374877806594172,1237654871066345843,20.16725730896,19.8537845611572,19.9540233612061,19.950590133667,19.6173400878906,0.135437503457069,0.105531983077526,0.0730065405368805,0.0542516820132732,0.0403532832860947,20.3809547424316,21.627883911132802,0,0.000305847439449281,0.2136974334716016,0.5271701812743999,0.4269313812255007,0.4303646087646023,0.7636146545410014,0.3134727478027983,0.21323394775389914,0.21666717529300072,0.5499172210693999,-0.10023880004889918,-0.0968055725097976,0.2364444732666016,0.0034332275391015803,0.33668327331550074,0.3332500457763992,-1.2469291687012003,-1.4606266021728018,-1.7740993499756,-1.673860549926701,-1.6772937774658023,-2.0105438232422017,1
286,2946,2946,47228,6378374870290399854,1237654871069556792,21.8146629333496,21.175479888915998,21.2913799285889,21.00807762146,21.252666473388697,0.137872144579887,0.10742903500795402,0.0743189081549644,0.0552269145846367,0.0410786792635918,21.278583526611303,21.794603347778306,0,0.000195582862943411,-0.5360794067382955,0.1031036376953054,-0.012796401977595906,0.27050590515130324,0.025917053222606512,0.6391830444336009,0.5232830047606996,0.8065853118895987,0.561996459960902,-0.1159000396729013,0.16740226745599784,-0.07718658447269887,0.28330230712889914,0.03871345520020242,-0.24458885192869675,-0.5160198211669993,0.020059585571296168,-0.6191234588623047,-0.5032234191894034,-0.7865257263183025,-0.5419368743896058,1
292,2966,2966,47986,3186052782489605896,1237654881267745054,20.9530715942383,20.108379364013697,20.18766784667969,20.2322883605957,19.9752311706543,0.14018572866916698,0.109231762588024,0.0755660310387611,0.0561536587774754,0.0417680069804192,21.6896800994873,22.521493911743196,0,-0.000115422182716429,0.7366085052490021,1.5813007354736044,1.502012252807603,1.4573917388916016,1.7144489288330007,0.8446922302246023,0.7654037475586009,0.7207832336425994,0.9778404235839986,-0.07928848266600141,-0.12390899658200286,0.13314819335939632,-0.04462051391600141,0.21243667602539773,0.25705718994139914,-0.8318138122558949,-1.568422317504897,-2.4131145477294997,-2.333826065063498,-2.2892055511474965,-2.546262741088896,1
293,2967,2967,47987,3186052782489605896,1237654881267745054,20.9530715942383,20.108379364013697,20.18766784667969,20.2322883605957,19.9752311706543,0.14018572866916698,0.109231762588024,0.0755660310387611,0.0561536587774754,0.0417680069804192,21.6896800994873,22.521493911743196,0,-7.15118803782389e-05,0.7366085052490021,1.5813007354736044,1.502012252807603,1.4573917388916016,1.7144489288330007,0.8446922302246023,0.7654037475586009,0.7207832336425994,0.9778404235839986,-0.07928848266600141,-0.12390899658200286,0.13314819335939632,-0.04462051391600141,0.21243667602539773,0.25705718994139914,-0.8318138122558949,-1.568422317504897,-2.4131145477294997,-2.333826065063498,-2.2892055511474965,-2.546262741088896,1
302,2995,2995,49037,2851132744374683314,1237655493298684261,22.1640472412109,21.311489105224602,21.388313293457,21.2021312713623,21.3311138153076,0.268027007579803,0.2088448256254201,0.14447788894176505,0.107362553477287,0.0798580124974251,23.565208435058604,22.470191955566396,0,0.000484995689475909,1.401161193847706,2.253719329834002,2.176895141601605,2.363077163696304,2.234094619751005,0.8525581359862962,0.7757339477538991,0.9619159698485972,0.832933425903299,-0.076824188232397,0.10935783386230112,-0.019624710082997158,0.1861820220946981,0.05719947814939985,-0.1289825439452983,1.0950164794922088,-0.3061447143554972,-1.158702850341793,-1.0818786621093963,-1.2680606842040945,-1.1390781402587962,1
305,3004,3004,49260,6379219315621627380,1237655497593389249,19.8382568359375,19.6801719665527,19.8861122131348,19.876634597778303,19.530321121215803,0.241497248411179,0.18817301094532,0.130177214741707,0.0967356264591217,0.0719535350799561,20.4515380859375,21.082715988159197,0,0.00015412617358379099,0.61328125,0.7713661193848012,0.5654258728026988,0.5749034881591975,0.9212169647216976,0.15808486938480115,-0.04785537719730115,-0.03837776184080255,0.30793571472169745,-0.2059402465821023,-0.1964626312256037,0.1498508453368963,0.009477615356498605,0.3557910919189986,0.3463134765625,-0.6311779022216975,-1.2444591522216977,-1.4025440216064986,-1.1966037750243963,-1.206081390380895,-1.5523948669433951,1
307,3009,3009,49335,2934836365574019933,1237655498131309360,23.107765197753896,21.224853515625,20.258844375610398,19.582103729248,19.1341648101807,0.283124089241028,0.220608368515968,0.152615860104561,0.11340993642807,0.0843561589717865,23.0592575073242,23.1078205108643,0,0.000287800852674991,-0.048507690429694605,1.8344039916992008,2.8004131317138032,3.4771537780762003,3.9250926971435023,1.882911682128896,2.848920822143498,3.5256614685058962,3.973600387573197,0.9660091400146024,1.6427497863769993,2.0906887054443004,0.6767406463623971,1.1246795654296982,0.4479389190673011,-0.048563003540099466,-5.531311040485321e-05,-1.8829669952393004,-2.8489761352539027,-3.5257167816163,-3.973655700683601,1
308,3010,3010,49367,2851554956839749295,1237655498135962344,23.143386840820302,21.797584533691396,21.761329650878896,21.9210033416748,21.882156372070302,0.3411373198032381,0.26581189036369296,0.18388743698597,0.136648073792458,0.101641058921814,23.55912399291989,22.9185466766357,0,0.000327611342072487,0.4157371520995952,1.7615394592285014,1.7977943420410014,1.638120651245096,1.6769676208495952,1.3458023071289062,1.3820571899414062,1.2223834991455007,1.26123046875,0.0362548828125,-0.12341880798340556,-0.08457183837890625,-0.15967369079590554,-0.12082672119140625,0.038846969604499286,0.6405773162841975,0.2248401641846023,-1.120962142944304,-1.157217025756804,-0.9975433349608984,-1.0363903045653975,1
