,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,pred
206,2135,2135,31946,6377354550343371817,1237679541362098435,21.337999343872106,21.0233039855957,21.2532958984375,21.3206157684326,20.6599426269531,0.246356293559074,0.191959157586098,0.132796451449394,0.0986819937825203,0.0734012722969055,21.7306442260742,21.0392284393311,0,-0.000151289670611732,0.3926448822020987,0.7073402404785014,0.47734832763670104,0.4100284576416016,1.0707015991211009,0.3146953582764027,0.08470344543460229,0.017383575439502863,0.6780567169190022,-0.2299919128418005,-0.29731178283689985,0.3633613586425993,-0.06731986999509942,0.5933532714843999,0.6606731414794993,0.6914157867431001,0.2987709045410014,-0.0159244537354013,0.21406745910639915,0.2813873291014985,-0.3792858123780008,0
208,2191,2191,32464,6377354519204857463,1237679542435053864,22.041635513305696,20.976608276367198,21.0370254516602,21.547758102417003,22.6878318786621,0.276849299669266,0.21571910381317105,0.149233475327492,0.110896468162537,0.0824865996837616,21.349994659423803,21.346050262451197,0,-3.3799640277720797e-06,-0.6916408538818928,0.3733863830566051,0.3129692077636044,-0.1977634429931996,-1.3378372192382957,1.065027236938498,1.0046100616454972,0.4938774108886932,-0.6461963653564027,-0.060417175293000724,-0.5711498260498047,-1.7112236022949006,-0.510732650756804,-1.6508064270018998,-1.140073776245096,0.003944396972606512,0.6955852508544993,-0.3694419860839986,-0.30902481079099786,0.2017078399658061,1.341781616210902,0
209,2199,2199,32541,6375982316882232811,1237679542964322683,24.5205020904541,22.16169548034669,22.331335067749,22.326059341430696,21.840143203735398,0.38316085934639,0.29855632781982394,0.20653988420963296,0.153481274843216,0.11416187137365302,22.5132865905762,22.5644874572754,0,-0.00137052068021148,-2.0072154998779013,0.35159111022950285,0.18195152282720173,0.18722724914550426,0.6731433868408025,2.358806610107404,2.189167022705103,2.194442749023405,2.6803588867187043,-0.16963958740230112,-0.1643638610839986,0.3215522766112997,0.0052757263183025324,0.4911918640136008,0.4859161376952983,-0.05120086669920098,1.9560146331787005,-0.40279197692870383,-0.2331523895264027,-0.23842811584470525,-0.7243442535400035,0
210,2220,2220,32727,6377354528868534184,1237679542972187047,22.335016250610398,22.1830863952637,22.513246536254893,21.8255424499512,24.268159866332997,0.314678579568863,0.245195418596268,0.16962505877018,0.12604959309101102,0.0937577411532402,19.6027870178223,22.1364765167236,0,0.00197847513481975,-2.7322292327880966,-2.5802993774413987,-2.9104595184325963,-2.2227554321288987,-4.665372848510696,0.15192985534669745,-0.17823028564449928,0.5094738006591975,-1.9331436157226003,-0.3301601409911967,0.3575439453125,-2.085073471069297,0.6877040863036967,-1.7549133300781,-2.442617416381797,-2.5336894989013,0.1985397338867969,0.046609878540099466,0.3767700195312962,-0.3109340667724005,2.1316833496093963,0
211,2238,2238,32954,6377354509541181378,1237679543508402367,21.0082187652588,20.492816925048803,20.7000141143799,20.8460865020752,21.8081836700439,0.325845897197723,0.25389692187309304,0.175644710659981,0.130522847175598,0.0970850139856339,20.9493713378906,21.1247386932373,0,-6.09495182288811e-05,-0.05884742736819959,0.4565544128417969,0.24935722351069955,0.10328483581540128,-0.858812332153299,0.5154018402099965,0.30820465087889914,0.16213226318360086,-0.7999649047850994,-0.20719718933109726,-0.3532695770263956,-1.315366744995096,-0.1460723876952983,-1.1081695556639986,-0.9620971679687004,-0.175367355346701,-0.1165199279785014,-0.6319217681884979,-0.42472457885740056,-0.2786521911621023,0.683444976806598,0
213,2262,2262,33278,3051613296536854038,1237680069097291847,18.590311050415,17.098539352417,16.503717422485398,16.3010292053223,16.2612190246582,0.14149492979049694,0.110251896083355,0.0762717500329018,0.056678082793951,0.0421580821275711,22.257694244384798,22.9912643432617,0,-2.523590046621389e-05,3.6673831939697976,5.159154891967798,5.753976821899401,5.956665039062496,5.996475219726597,1.4917716979980007,2.0865936279296022,2.2892818450927,2.3290920257568004,0.5948219299316015,0.7975101470946981,0.8373203277587997,0.2026882171630966,0.2424983978271981,0.03981018066410158,-0.7335700988769034,-4.400953292846701,-5.892724990844703,-6.487546920776303,-6.690235137939402,-6.730045318603501,0
214,2281,2281,33406,6387980256484001117,1237680070175687439,21.8582363128662,20.5231838226318,19.694402694702106,18.85391616821289,18.3328742980957,0.320408463478088,0.249660104513168,0.17271371185779594,0.128344789147377,0.0954649448394775,22.1558055877686,22.1364593505859,0,3.24911998177413e-05,0.2975692749024006,1.6326217651368005,2.4614028930664986,3.3018894195557036,3.8229312896729017,1.3350524902344,2.1638336181640985,3.0043201446533025,3.5253620147705007,0.8287811279296982,1.669267654418903,2.190309524536101,0.8404865264892045,1.361528396606403,0.5210418701171982,0.019346237182702453,-0.2782230377196981,-1.6132755279540982,-2.4420566558837957,-3.2825431823730007,-3.8035850524901984,0
215,2285,2285,33474,6387980197428202195,1237680071246872620,22.7005634307861,21.9240207672119,22.1497364044189,21.5811195373535,21.2734432220459,0.189458966255188,0.147625133395195,0.102126389741898,0.0758908540010452,0.0564488507807255,22.280252456665,21.8133811950684,0,-0.00025275759981013797,-0.4203109741211009,0.3562316894531001,0.13051605224610086,0.6991329193114986,1.0068092346191015,0.7765426635742009,0.5508270263672017,1.1194438934325994,1.4271202087402024,-0.2257156372069993,0.34290122985839844,0.6505775451660014,0.5686168670653977,0.8762931823730007,0.30767631530760303,0.4668712615966015,0.8871822357177024,0.1106395721435014,0.3363552093505007,-0.23226165771489704,-0.5399379730225,0
216,2286,2286,33475,6387980197428202195,1237680071246872620,22.7005634307861,21.9240207672119,22.1497364044189,21.5811195373535,21.2734432220459,0.189458966255188,0.147625133395195,0.102126389741898,0.0758908540010452,0.0564488507807255,22.280252456665,21.8133811950684,0,-0.00170579447876662,-0.4203109741211009,0.3562316894531001,0.13051605224610086,0.6991329193114986,1.0068092346191015,0.7765426635742009,0.5508270263672017,1.1194438934325994,1.4271202087402024,-0.2257156372069993,0.34290122985839844,0.6505775451660014,0.5686168670653977,0.8762931823730007,0.30767631530760303,0.4668712615966015,0.8871822357177024,0.1106395721435014,0.3363552093505007,-0.23226165771489704,-0.5399379730225,0
217,2287,2287,33476,6387980197428202195,1237680071246872620,22.7005634307861,21.9240207672119,22.1497364044189,21.5811195373535,21.2734432220459,0.189458966255188,0.147625133395195,0.102126389741898,0.0758908540010452,0.0564488507807255,22.280252456665,21.8133811950684,0,-0.00025275759981013797,-0.4203109741211009,0.3562316894531001,0.13051605224610086,0.6991329193114986,1.0068092346191015,0.7765426635742009,0.5508270263672017,1.1194438934325994,1.4271202087402024,-0.2257156372069993,0.34290122985839844,0.6505775451660014,0.5686168670653977,0.8762931823730007,0.30767631530760303,0.4668712615966015,0.8871822357177024,0.1106395721435014,0.3363552093505007,-0.23226165771489704,-0.5399379730225,0
218,2288,2288,33477,6387980197428202195,1237680071246872620,22.7005634307861,21.9240207672119,22.1497364044189,21.5811195373535,21.2734432220459,0.189458966255188,0.147625133395195,0.102126389741898,0.0758908540010452,0.0564488507807255,22.280252456665,21.8133811950684,0,-0.00170579447876662,-0.4203109741211009,0.3562316894531001,0.13051605224610086,0.6991329193114986,1.0068092346191015,0.7765426635742009,0.5508270263672017,1.1194438934325994,1.4271202087402024,-0.2257156372069993,0.34290122985839844,0.6505775451660014,0.5686168670653977,0.8762931823730007,0.30767631530760303,0.4668712615966015,0.8871822357177024,0.1106395721435014,0.3363552093505007,-0.23226165771489704,-0.5399379730225,0
219,2308,2308,33810,6387980260778967892,1237680075543282110,21.0128192901611,20.4873485565186,20.5753612518311,20.811801910400398,21.3509578704834,0.4082645177841189,0.31811693310737604,0.22007182240486106,0.163536950945854,0.12164144963026,21.571355819702106,21.0280456542969,0,0.000155004454427399,0.5585365295410014,1.0840072631835014,0.9959945678710014,0.7595539093017045,0.2203979492187038,0.5254707336425,0.43745803833,0.2010173797607031,-0.3381385803222976,-0.0880126953125,-0.3244533538817969,-0.8636093139647976,-0.2364406585692969,-0.7755966186522976,-0.5391559600830007,0.5433101654052024,-0.015226364135799031,-0.540697097778299,-0.452684402465799,-0.21624374389650214,0.32291221618649857,0
220,2346,2346,34636,6376123049001878851,1237680245735096678,21.7337665557861,21.0628757476807,21.2723407745361,21.6296310424805,21.0256843566895,0.5742142200469971,0.4474238455295561,0.30952575802803,0.230010807514191,0.17108577489852894,21.3966236114502,21.5380477905273,0,1.20697268357617e-06,-0.337142944335902,0.3337478637694993,0.12428283691409805,-0.23300743103030186,0.3709392547606996,0.6708908081054012,0.46142578125,0.10413551330560013,0.7080821990966015,-0.20946502685540125,-0.5667552947998011,0.03719139099120028,-0.3572902679443999,0.2466564178466016,0.6039466857910014,-0.14142417907710225,0.19571876525879967,-0.4751720428466015,-0.2657070159912003,0.0915832519531996,-0.5123634338378018,0
222,2377,2377,35117,6380943305830567680,1237680246817358086,21.483701705932607,21.2280197143555,21.2465133666992,21.4318923950195,20.9022598266602,0.29394909739494296,0.229043155908585,0.158450990915298,0.117746070027351,0.0875814408063889,21.6303977966309,21.1861419677734,0,-0.000246683601289988,0.14669609069829548,0.4023780822753977,0.3838844299316975,0.1985054016113992,0.7281379699706996,0.25568199157710225,0.237188339233402,0.0518093109131037,0.5814418792724041,-0.018493652343700262,-0.20387268066399847,0.32575988769530184,-0.1853790283202983,0.3442535400390021,0.5296325683593004,0.4442558288575,0.29755973815920456,0.041877746582102304,0.06037139892580256,0.2457504272461009,-0.28388214111319954,0
223,2413,2413,35559,6373132461126193375,1237680251098694489,22.4595928192139,21.8381538391113,21.8557815551758,21.90873336791989,21.945438385009798,0.24014139175415,0.187116533517838,0.129446357488632,0.0961925163865089,0.0715495571494102,21.7475891113281,22.261972427368196,0,0.000322177220368758,-0.7120037078857991,-0.09056472778319956,-0.10819244384769887,-0.16114425659179688,-0.19784927368169747,0.6214389801025995,0.6038112640381001,0.5508594512940022,0.5141544342041016,-0.01762771606449931,-0.0705795288085973,-0.1072845458984979,-0.052951812744097985,-0.08965682983399859,-0.03670501708990058,-0.5143833160400959,0.19762039184570312,-0.4238185882568963,-0.406190872192397,-0.35323905944829903,-0.31653404235839844,0
224,2417,2417,35600,3164414393453649740,1237680252170732308,22.4491233825684,21.2622356414795,21.43918800354,21.8115406036377,21.3086376190186,0.261939823627472,0.204101741313934,0.14119663834571802,0.104924239218235,0.0780443549156189,21.8536891937256,21.894628524780305,0,-0.00037754507502540897,-0.5954341888427983,0.5914535522461009,0.41450119018560017,0.04214859008790128,0.5450515747069993,1.1868877410888992,1.0099353790283985,0.6375827789306996,1.1404857635497976,-0.1769523620605007,-0.5493049621581996,-0.04640197753910158,-0.3723526000976989,0.1305503845213991,0.5029029846190979,-0.04093933105470171,0.5544948577880966,-0.6323928833008026,-0.4554405212403019,-0.083087921142603,-0.585990905761701,0
225,2440,2440,35889,6376193512235338240,1237680271500378964,21.636589050293,21.5023918151855,21.599824905395497,22.0955963134766,21.862979888916,0.239057764410973,0.186272203922272,0.12886224687099498,0.0957584604620934,0.0712267011404037,21.9242324829102,22.559213638305696,0,0.000260586530203,0.28764343261719816,0.4218406677246982,0.3244075775147017,-0.1713638305664027,0.061252593994197475,0.13419723510750006,0.03676414489750357,-0.4590072631836009,-0.2263908386230007,-0.09743309020999646,-0.5932044982911009,-0.3605880737305007,-0.4957714080811044,-0.26315498352050426,0.2326164245606001,-0.6349811553954972,-0.9226245880126952,-1.0568218231201951,-0.9593887329101988,-0.4636173248290945,-0.6962337493896946,0
227,2517,2517,36583,6376756448230113971,1237680276868956649,23.015146255493196,21.251953125,21.4094219207764,21.8411464691162,21.8546867370605,0.30539798736572304,0.237964034080505,0.16462242603302,0.122332103550434,0.0909926071763039,21.358501434326197,21.1691036224365,0,0.00249886070378125,-1.6566448211669993,0.10654830932619674,-0.05092048645020242,-0.4826450347900035,-0.496185302734304,1.763193130493196,1.6057243347167969,1.1739997863769958,1.1604595184326951,-0.15746879577639916,-0.5891933441162003,-0.6027336120605007,-0.4317245483398011,-0.4452648162841015,-0.013540267944300409,0.18939781188969806,1.8460426330566968,0.08284950256350143,0.2403182983399006,0.6720428466797017,0.6855831146240021,0
228,2519,2519,36599,6376756437492696267,1237680276870136363,21.6536178588867,20.8093299865723,20.9840774536133,21.1830787658691,21.2111377716064,0.192587569355965,0.150062933564186,0.103812843561172,0.0771440640091896,0.0573810152709484,21.5391311645508,22.0582256317139,0,-0.00025087536778301,-0.11448669433590195,0.7298011779784979,0.5550537109375,0.3560523986816975,0.3279933929443999,0.8442878723143998,0.669540405273402,0.4705390930175994,0.44248008728030186,-0.17474746704099786,-0.3737487792968004,-0.401807785034098,-0.19900131225580253,-0.2270603179931001,-0.028059005737297586,-0.5190944671631001,-0.4046077728271982,-1.2488956451415978,-1.0741481781006,-0.8751468658447976,-0.8470878601074999,0
229,2529,2529,36785,6376721250973125485,1237680277948203025,21.76637840271,20.8565368652344,20.978746414184602,20.9203796386719,22.2615604400635,0.20155231654644,0.15704819560051,0.108645215630531,0.0807350426912308,0.0600520372390747,21.1933193206787,21.1597309112549,0,-0.00010741496225819,-0.5730590820312997,0.3367824554443004,0.21457290649409802,0.2729396820068004,-1.0682411193848012,0.9098415374756,0.7876319885253977,0.8459987640381001,-0.4951820373535014,-0.12220954895020245,-0.0638427734375,-1.4050235748291016,0.058366775512702425,-1.2828140258788991,-1.3411808013916016,0.0335884094237997,0.6066474914550994,-0.3031940460205007,-0.1809844970702983,-0.2393512725830007,1.1018295288086009,0
231,2597,2597,37524,6376017559236380029,1237680297278767317,21.06560707092289,19.6951637268066,19.0707473754883,18.833782196044897,18.7944431304932,0.22019153833389304,0.171571746468544,0.118692547082901,0.0882012844085693,0.0656055510044098,22.7366218566895,22.756494522094695,0,-2.00893737201113e-05,1.6710147857666016,3.0414581298828978,3.6658744812012,3.9028396606446014,3.9421787261963,1.3704433441162962,1.9948596954345987,2.2318248748780007,2.271163940429698,0.6244163513183025,0.8613815307617045,0.900720596313402,0.23696517944340198,0.2763042449950994,0.039339065551697416,-0.01987266540519883,-1.6908874511718004,-3.0613307952880966,-3.6857471466063987,-3.922712326049801,-3.9620513916014986,0
232,2646,2646,37997,6376017547425220737,1237680298889183973,21.850658416748,22.1258239746094,22.68963050842289,22.556640625,21.9876174926758,0.243268638849258,0.189553275704384,0.131132081151009,0.0974451899528503,0.0724813193082809,21.245553970336896,20.853939056396502,0,-0.00127392425201833,-0.6051044464111044,-0.8802700042725036,-1.4440765380860014,-1.3110866546631037,-0.7420635223389027,-0.2751655578613992,-0.8389720916748971,-0.7059822082519993,-0.13695907592779832,-0.5638065338134979,-0.4308166503906001,0.13820648193360086,0.13298988342289775,0.7020130157470987,0.569023132324201,0.39161491394039416,0.9967193603514986,1.2718849182128975,1.835691452026396,1.702701568603498,1.1336784362792969,0
233,2649,2649,38035,6376193510087854440,1237680299418977025,21.9260177612305,21.483402252197298,21.6397132873535,22.17387580871581,22.2828483581543,0.19604466855526,0.15275667607784302,0.105676360428333,0.0785288587212563,0.0584110468626022,22.319580078125,22.0396881103516,0,0.00312073645181954,0.3935623168944993,0.8361778259277024,0.6798667907714986,0.14570426940919745,0.036731719970699565,0.4426155090332031,0.2863044738769993,-0.24785804748530185,-0.3568305969237997,-0.1563110351562038,-0.6904735565185051,-0.7994461059570028,-0.5341625213623011,-0.643135070800799,-0.10897254943849788,0.2798919677733984,-0.11367034912110086,-0.556285858154304,-0.39997482299810017,0.13418769836420094,0.24316024780269885,0
234,2681,2681,38574,6376087868924760887,1237680305324491638,21.7764549255371,21.0785503387451,21.2160377502441,21.2857074737549,21.0888957977295,0.211179733276367,0.164549812674522,0.11383480578661,0.08459145575761799,0.0629205033183098,21.3430576324463,21.581468582153306,0,-0.00011656095011858301,-0.433397293090799,0.2645072937012003,0.12701988220219818,0.05735015869139915,0.2541618347168004,0.6979045867919993,0.5604171752929972,0.4907474517821981,0.6875591278075994,-0.13748741149900212,-0.20715713500980115,-0.010345458984399869,-0.06966972351079903,0.12714195251460225,0.19681167602540128,-0.2384109497070029,0.1949863433837961,-0.5029182434082031,-0.365430831909201,-0.295761108398402,-0.4925727844238033,0
235,2688,2688,38645,6376193483244308127,1237680305860182651,21.3561058044434,21.277086257934602,21.2478847503662,21.4884719848633,22.8588008880615,0.382534325122833,0.29806816577911405,0.20620217919349693,0.15323030948638902,0.113975204527378,21.5296306610107,21.1657943725586,0,0.0008274324354715652,0.1735248565673011,0.2525444030760973,0.2817459106444993,0.041158676147400534,-1.3291702270507992,0.07901954650879618,0.10822105407719818,-0.13236618041990056,-1.5026950836181,0.029201507568402008,-0.21138572692869675,-1.5817146301268965,-0.2405872344970988,-1.6109161376952983,-1.3703289031981996,0.3638362884520987,0.1903114318847976,0.11129188537600143,0.08209037780759942,0.32267761230469816,1.6930065155028975,0
236,2689,2689,38647,6376193483244309155,1237680305860313553,20.98208999633789,20.9872150421143,21.12721824646,21.574163436889602,21.2893600463867,0.31391513347625705,0.244600534439087,0.16921351850032798,0.12574377655983002,0.0935302749276161,21.1686992645264,20.971988677978498,0,1.7372662114212303e-05,0.18660926818850146,0.18148422241209872,0.041481018066399145,-0.4054641723632031,-0.12066078186030182,-0.005125045776402715,-0.1451282501221023,-0.5920734405517045,-0.3072700500488033,-0.14000320434569954,-0.5869483947753018,-0.3021450042724005,-0.44694519042960223,-0.16214179992670094,0.2848033905029013,0.1967105865479013,0.010101318359399869,0.015226364135802584,0.15522956848150216,0.6021747589111044,0.3173713684082031,0
237,2718,2718,38973,6376087861408566689,1237680307472105642,21.3527927398682,21.308040618896502,21.741834640502898,22.2965660095215,22.3708114624023,0.233670979738235,0.1820748448371889,0.125958532094955,0.0936006903648376,0.0696217194199562,21.0699520111084,21.039505004882802,0,-0.0005242159240879121,-0.28284072875980115,-0.2380886077881037,-0.6718826293944993,-1.2266139984131,-1.3008594512939031,0.04475212097169745,-0.3890419006346981,-0.943773269653299,-1.0180187225341015,-0.4337940216063956,-0.9885253906249964,-1.062770843505799,-0.5547313690186009,-0.6289768218994034,-0.07424545288080253,0.0304470062255966,0.3132877349853977,0.2685356140137003,0.7023296356200959,1.2570610046386967,1.3313064575194993,0
238,2720,2720,38978,6376087860334822158,1237680307472630679,22.363271713256804,21.5812644958496,22.113592147827106,22.1406421661377,22.447586059570302,0.19401486217975605,0.151175066828728,0.104582205414772,0.0777157917618752,0.0578062683343887,22.2536239624023,21.2948818206787,0,0.000535862520337105,-0.10964775085450283,0.6723594665527024,0.14003181457519887,0.11298179626460225,-0.19396209716800072,0.7820072174072052,0.2496795654297017,0.2226295471191051,-0.08431434631349788,-0.5323276519775035,-0.5593776702881001,-0.8663215637207031,-0.027050018310596613,-0.3339939117431996,-0.30694389343260303,0.9587421417236008,1.0683898925781037,0.28638267517089844,0.8187103271484021,0.8457603454589986,1.1527042388916016,0
239,2724,2724,39028,6373132393480454858,1237680313913770711,22.0698356628418,21.4222240447998,21.67085647583011,21.5055332183838,21.0807189941406,0.189439594745636,0.14761005342006694,0.102115951478481,0.0758830979466438,0.0564430840313435,21.339124679565398,21.783790588378896,0,-0.000679088581819087,-0.7307109832764027,-0.08309936523440342,-0.3317317962647053,-0.16640853881840198,0.2584056854247976,0.6476116180419993,0.39897918701169743,0.5643024444580007,0.9891166687012004,-0.24863243103030186,-0.08330917358399859,0.341505050659201,0.16532325744630327,0.5901374816895029,0.4248142242431996,-0.4446659088134979,0.28604507446290484,-0.3615665435790945,-0.1129341125487926,-0.2782573699950959,-0.7030715942382955,0
241,2743,2743,39411,6376721281037895719,1237680332181602782,20.5553569793701,20.837350845336896,21.4260559082031,21.698928833007802,21.926517486572298,0.265716016292572,0.20704410970211,0.14323216676712,0.106436848640442,0.0791694596409798,20.0813026428223,19.4948482513428,0,-0.000741539290174842,-0.4740543365477983,-0.7560482025145951,-1.3447532653807992,-1.6176261901855007,-1.8452148437499964,-0.2819938659667969,-0.8706989288330007,-1.1435718536377024,-1.3711605072021982,-0.5887050628662038,-0.8615779876709055,-1.0891666412354013,-0.2728729248047017,-0.5004615783691975,-0.22758865356449576,0.5864543914795028,1.0605087280273011,1.342502593994098,1.9312076568603016,2.2040805816650035,2.4316692352294997,0
242,2765,2765,39980,2934343784364772417,1237648703519064826,25.676887512207,21.726331710815398,20.720655441284197,19.4421310424805,18.6714820861816,0.15342587232589702,0.11954840272665,0.0827030315995216,0.0614572167396545,0.0457128770649433,23.5199356079102,23.394258499145497,0,-5.44038048246875e-05,-2.1569519042968004,1.7936038970948012,2.799280166626001,4.077804565429698,4.8484535217285964,3.9505558013916016,4.956232070922802,6.2347564697264986,7.005405426025398,1.0056762695312005,2.284200668334897,3.054849624633796,1.2785243988036967,2.049173355102596,0.7706489562988992,0.12567710876470173,2.282629013061502,-1.6679267883300994,-2.6736030578613,-3.952127456664997,-4.7227764129638965,0
244,2772,2772,40237,2938460355899169984,1237648704593658097,20.206142425537106,20.1095809936523,20.452777862548803,20.731164932251,20.946468353271502,0.195812940597534,0.152576118707657,0.10555145144462598,0.0784360393881798,0.0583420023322105,20.0217571258545,19.8205680847168,0,-0.000221965121454559,-0.18438529968260287,-0.08782386779780182,-0.431020736694304,-0.7094078063965021,-0.9247112274170028,0.09656143188480117,-0.24663543701170101,-0.5250225067138992,-0.7403259277343999,-0.3431968688965021,-0.6215839385987003,-0.836887359619201,-0.2783870697021982,-0.4936904907226989,-0.2153034210205007,0.20118904113769887,0.3855743408203017,0.2890129089355007,0.6322097778320028,0.910596847534201,1.1259002685547017,0
245,2775,2775,40264,2938917752736323984,1237648704597393508,16.7180767059326,16.8337287902832,17.2406730651855,17.5243701934814,17.795879364013697,0.28089183568954496,0.218869015574455,0.151412576436996,0.11251576989889098,0.0836910605430603,16.3520793914795,15.961692810058599,0,0.000218719986150973,-0.3659973144531001,-0.4816493988037003,-0.8885936737060014,-1.1722908020018998,-1.4437999725341977,-0.11565208435060015,-0.5225963592529013,-0.8062934875487997,-1.077802658081097,-0.4069442749023011,-0.6906414031981996,-0.9621505737304972,-0.28369712829589844,-0.555206298828196,-0.2715091705322976,0.3903865814209002,0.7563838958740003,0.8720359802246005,1.2789802551269016,1.5626773834228,1.8341865539550977,0
246,2776,2776,40266,6382913665027280596,1237648704604669105,20.1810741424561,20.206861495971697,20.4165306091309,20.642597198486303,21.0535259246826,0.357083678245544,0.27823716402053805,0.192483186721802,0.143035635352135,0.106392234563828,20.304134368896502,20.4894580841064,0,-0.00019988616986665905,0.12306022644040128,0.09727287292480467,-0.11239624023439633,-0.3384628295898011,-0.7493915557860973,-0.025787353515596585,-0.2354564666747976,-0.4615230560302024,-0.8724517822264986,-0.20966911315920106,-0.4357357025146058,-0.8466644287109021,-0.2260665893554048,-0.6369953155517011,-0.41092872619629617,-0.18532371520989704,-0.30838394165029825,-0.2825965881347017,-0.07292747497550067,0.15313911437990413,0.5640678405762003,0
248,2779,2779,40386,2938671462131704603,1237648705130791209,19.9668083190918,19.488355636596697,19.5395183563232,19.664394378662106,19.853595733642603,0.181608006358147,0.141507729887962,0.0978943929076195,0.0727460235357285,0.0541096776723862,20.5355205535889,22.715461730957,0,6.15173485130072e-05,0.5687122344970987,1.0471649169922017,0.9960021972656996,0.8711261749267969,0.6819248199462962,0.478452682495103,0.4272899627686009,0.30241394042969816,0.11321258544919745,-0.0511627197265021,-0.17603874206540482,-0.3652400970459056,-0.12487602233890273,-0.31407737731940344,-0.18920135498050072,-2.1799411773681,-2.7486534118652,-3.2271060943603014,-3.1759433746338,-3.051067352294897,-2.8618659973143963,0
249,2783,2783,40550,2928186519249225611,1237648720677699801,19.250780105590803,19.518424987793,20.0081634521484,20.3823204040527,20.9578914642334,0.142144575715065,0.110758095979691,0.0766219347715378,0.0569383092224598,0.0423516407608986,18.6662750244141,18.2596702575684,0,-8.607262861914929e-05,-0.5845050811767011,-0.8521499633788991,-1.3418884277342968,-1.7160453796385973,-2.291616439819297,-0.2676448822021982,-0.7573833465575959,-1.1315402984618963,-1.707111358642596,-0.4897384643553977,-0.8638954162596981,-1.4394664764403975,-0.3741569519043004,-0.949728012085,-0.5755710601806996,0.4066047668457031,0.991109848022404,1.2587547302246025,1.74849319458,2.1226501464843004,2.6982212066649995,0
250,2784,2784,40551,2928186519249225611,1237648720677699801,19.250780105590803,19.518424987793,20.0081634521484,20.3823204040527,20.9578914642334,0.142144575715065,0.110758095979691,0.0766219347715378,0.0569383092224598,0.0423516407608986,18.6662750244141,18.2596702575684,0,-0.000169544480741024,-0.5845050811767011,-0.8521499633788991,-1.3418884277342968,-1.7160453796385973,-2.291616439819297,-0.2676448822021982,-0.7573833465575959,-1.1315402984618963,-1.707111358642596,-0.4897384643553977,-0.8638954162596981,-1.4394664764403975,-0.3741569519043004,-0.949728012085,-0.5755710601806996,0.4066047668457031,0.991109848022404,1.2587547302246025,1.74849319458,2.1226501464843004,2.6982212066649995,0
251,2793,2793,40897,6380204495219983742,1237649918431199347,20.1577243804932,19.842115402221697,20.0089263916016,20.303035736084002,20.547174453735398,0.150699973106384,0.11742439866066,0.0812336578965187,0.0603653118014336,0.0449007004499435,20.3126182556152,20.4082622528076,0,-0.00012274921755306398,0.15489387512199926,0.4705028533935014,0.3036918640135973,0.00958251953119671,-0.2345561981201989,0.3156089782715021,0.148797988891598,-0.14531135559080255,-0.38945007324219816,-0.16681098937990413,-0.4609203338623047,-0.7050590515137003,-0.29410934448240056,-0.5382480621337962,-0.2441387176513956,-0.09564399719240058,-0.25053787231439983,-0.566146850585902,-0.3993358612059977,-0.10522651672359727,0.13891220092779832,0
254,2813,2813,41943,6382069221843535495,1237650371015016768,20.347026824951197,20.0588817596436,20.3568420410156,20.555959701538104,21.188909530639602,0.20483297109603896,0.15960446000099202,0.110413625836372,0.082049161195755,0.0610295012593269,20.3352584838867,20.504360198974602,0,4.3584979721345e-05,-0.011768341064495758,0.2763767242431001,-0.021583557128899145,-0.22070121765140271,-0.8536510467529013,0.2881450653075959,-0.009815216064403387,-0.20893287658690696,-0.8418827056884055,-0.2979602813719993,-0.4970779418945028,-1.1300277709960014,-0.1991176605225036,-0.8320674896240021,-0.6329498291014986,-0.16910171508790128,-0.15733337402340553,-0.4454784393310014,-0.14751815795900214,0.05159950256350143,0.684549331665,0
257,2824,2824,42164,6378972979919850574,1237650371559096562,21.8790588378906,21.400814056396502,21.549636840820302,21.5204925537109,21.5544700622559,0.085806205868721,0.0668596178293228,0.0462531708180904,0.0343710631132126,0.0255657564848661,21.349697113037106,22.1936817169189,0,0.000316072662826627,-0.5293617248534979,-0.05111694335939987,-0.1999397277831996,-0.17079544067379615,-0.20477294921879616,0.4782447814940979,0.3294219970702983,0.3585662841797017,0.3245887756347017,-0.1488227844237997,-0.11967849731439628,-0.15365600585939632,0.029144287109403418,-0.004833221435596613,-0.033977508545000035,-0.8439846038817969,-0.314622879028299,-0.792867660522397,-0.6440448760985973,-0.6731891632080007,-0.6392116546630007,0
